Throughput,Latency
11688,2.73
10406,3.09
11265,2.82
11827,2.71
12032,2.65
10710,2.98
11808,2.71
12038,2.65
12439,2.59
8174,3.88
10427,3.06
10984,2.91
10580,3.02
12363,2.58
10938,2.94
10308,3.07
10555,3.03
12618,2.53
11726,2.73
12190,2.64
12272,2.58
9199,3.52
11741,2.7
12002,2.68
9868,3.12
12491,2.64
11529,2.79
11113,2.87
12536,2.56
11933,2.66
8499,3.79
11820,2.7
10739,2.97
9809,3.26
10319,3.1
10018,3.17
10146,3.16
9977,3.2
11449,2.8
9839,3.23
10389,3.03
10592,2.66
11343,3.21
12001,2.66
12242,2.62
10424,3.06
10485,3.04
11429,2.8
11895,2.69
11939,2.67
11911,2.69
11528,2.69
8873,3.72
11918,2.68
9756,3.28
10865,2.92
11648,2.75
10613,3.01
12194,2.62
11141,2.87
11351,2.83
10750,2.97
11177,2.86
12429,2.57
10420,3.06
10609,2.99
12190,2.64
10892,2.92
11108,2.88
11753,2.72
11447,2.8
11295,2.83
11666,2.72
9312,3.45
10073,3.16
10080,3.17
11535,2.77
12254,2.59
11646,2.76
8468,3.66
