Throughput,Latency
4146,11.53
4068,11.93
4146,11.53
4056,11.78
4129,11.58
4066,11.93
3622,13.2
3869,12.38
3744,12.77
3688,13.15
3869,12.35
3763,12.65
3659,13.28
3583,13.33
3820,12.46
3879,12.51
3747,12.7
4042,11.82
3776,12.8
3920,12.19
4444,10.89
4120,11.56
3861,12.37
4024,12.0
4112,11.6
4259,11.34
3871,12.3
3525,13.71
3875,12.28
3904,12.39
3775,12.65
3900,12.35
3745,12.91
3744,12.72
3821,12.65
3790,12.56
3750,12.89
3753,12.68
3617,13.37
3672,12.97
3758,12.86
3752,12.68
3713,12.87
3879,12.51
3590,13.31
3670,13.03
3759,12.71
4013,12.09
4059,11.78
3882,12.31
3833,12.46
4061,11.94
3910,12.22
3812,12.53
3797,12.59
4016,12.08
3633,13.15
3592,13.31
3877,12.33
3856,12.59
3882,12.3
3711,12.88
3724,12.99
3703,12.95
3870,12.35
4050,11.8
3935,12.33
4198,11.38
4097,11.67
3745,12.75
4041,12.02
3848,12.42
4023,11.88
3832,12.47
3891,12.48
3981,12.01
3555,13.44
3616,13.21
3809,12.74
3543,13.49
