Throughput,Latency
7320,5.46
7620,5.25
7425,5.37
8079,4.95
7434,5.38
7600,5.27
7734,5.17
7926,5.04
7958,5.02
7644,5.23
7884,5.06
7589,5.28
7823,5.11
7485,5.34
7702,5.19
7514,5.32
7696,5.19
7807,5.12
7756,5.16
7799,5.12
7907,5.05
7688,5.2
7768,5.15
7480,5.31
7716,5.21
7695,5.19
7871,5.07
7677,5.22
7856,5.09
7922,5.04
7449,5.36
7857,5.1
7948,5.02
7780,5.13
7471,5.34
7731,5.18
7767,5.16
7792,5.13
7856,5.08
7891,5.06
7370,5.43
7641,5.23
7954,5.02
7760,5.15
7647,5.24
7634,5.23
6670,5.99
7267,5.5
7688,5.2
7646,5.23
7851,5.1
7779,5.13
7964,5.01
7894,5.07
7669,5.19
7407,5.4
7676,5.22
7596,5.27
7529,5.3
7750,5.13
7595,5.3
7708,5.19
7425,5.38
7717,5.17
7690,5.21
7686,5.2
7571,5.24
7672,5.23
7814,5.12
7402,5.41
7587,5.27
7579,5.27
7373,5.42
7703,5.19
7385,5.41
7513,5.32
7733,5.17
7488,5.34
7383,5.4
7370,5.44
