  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 30600      0      0       0  30600  30600   2756.52   277.84   2451.78      0
  3537      0      0       0   3537   3537   2443.73   203.57   2222.98      0
  3684      0      0       0   3684   3684   2391.61   119.84   2256.76      0
  4129      0      0       0   4129   4129   2445.05   144.14   2284.43      0
  4070      0      0       0   4070   4070   2522.46   178.74   2322.06      0
  4018      0      0       0   4018   4018   2504.99   183.80   2295.63      0
  3994      0      0       0   3994   3994   2500.18   192.38   2291.75      0
  3925      0      0       0   3925   3925   2537.37   194.30   2327.11      0
  3993      0      0       0   3993   3993   2505.92   144.60   2345.77      0
  3972      0      0       0   3972   3972   2422.66   171.46   2236.04      0
  4003      0      0       0   4003   4003   2478.22   163.57   2297.99      0
  3516      0      0       0   3516   3516   2535.47   164.73   2356.02      0
  4085      0      0       0   4085   4085   2374.02   123.56   2235.56      0
  3782      0      0       0   3782   3782   2519.35   173.15   2331.96      0
  3724      0      0       0   3724   3724   2460.05   190.80   2251.44      0
  3854      0      0       0   3854   3854   2489.03   167.81   2300.81      3
  4070      0      0       0   4070   4070   2530.74   152.81   2356.84      0
  2891      0      0       0   2891   2891   2523.77   229.68   2275.59      0
  3423      0      0       0   3423   3423   2517.11   188.60   2313.30      0
  2865      0      0       0   2865   2865   2524.06   210.67   2299.05      0
  3167      0      0       0   3167   3167   2436.03   165.78   2255.94      9
  3294      0      0       0   3294   3294   2341.24   187.45   2137.93      0
  3488      0      0       0   3488   3488   2468.45   209.07   2243.18      0
  4033      0      0       0   4033   4033   2416.22   157.76   2241.84      0
  4066      0      0       0   4066   4066   2384.40   185.39   2183.25      0
  3207      0      0       0   3207   3207   2392.03   249.66   2125.17      0
  3332      0      0       0   3332   3332   2465.52   168.33   2282.03      0
  3098      0      0       0   3098   3098   2502.09   231.21   2254.93      0
  3367      0      0       0   3367   3367   2499.74   209.29   2275.24      0
  3559      0      0       0   3559   3559   2464.08   155.09   2293.53     13
  3838      0      0       0   3838   3838   2467.83   181.38   2269.73      0
  3781      0      0       0   3781   3781   2551.29   166.18   2368.60      0
  4114      0      0       0   4114   4114   2524.84   188.93   2319.17      0
  3277      0      0       0   3277   3277   2710.29   223.25   2471.28      8
  3878      0      0       0   3878   3878   2577.09   182.87   2378.06      0
  4285      0      0       0   4285   4285   2548.74   163.83   2368.76      0
  3730      0      0       0   3730   3730   2509.77   175.03   2319.89      0
  3478      0      0       0   3478   3478   2569.78   187.42   2367.66      1
  3766      0      0       0   3766   3766   2510.48   196.93   2297.52      0
  3616      0      0       0   3616   3616   2534.95   193.70   2325.19      4
  3484      0      0       0   3484   3484   2528.44   187.99   2324.98      0
  3636      0      0       0   3636   3636   2486.20    90.53   2382.27      0
  3336      0      0       0   3336   3336   2426.04   207.19   2204.73      0
  3212      0      0       0   3212   3212   2371.96   186.71   2170.18      0
  3705      0      0       0   3705   3705   2391.48   176.77   2199.33      0
  3937      0      0       0   3937   3937   2487.50   194.45   2277.12      0
  3742      0      0       0   3742   3742   2434.57   169.96   2249.73      0
  3424      0      0       0   3424   3424   2583.77   188.24   2380.67      0
  3770      0      0       0   3770   3770   2472.11   183.05   2273.46      0
  3432      0      0       0   3432   3432   2482.55   194.15   2273.28      0
  3264      0      0       0   3264   3264   2522.42   195.42   2312.21      0
  2840      0      0       0   2840   2840   2512.37   198.35   2298.90      0
  3347      0      0       0   3347   3347   2476.02   212.76   2247.35      0
  3250      0      0       0   3250   3250   2424.37   205.94   2202.41      0
  3249      0      0       0   3249   3249   2548.39   214.93   2317.84     11
  3238      0      0       0   3238   3238   2488.39   201.02   2271.38      0
  3176      0      0       0   3176   3176   2461.02   193.98   2252.22      0
  2716      0      0       0   2716   2716   2514.51   231.77   2266.75      0
  3217      0      0       0   3217   3217   2376.32   193.13   2166.00      0
  3075      0      0       0   3075   3075   2453.22   246.77   2190.66      0
  3631      0      0       0   3631   3631   2451.74   170.57   2266.64      0
  3087      0      0       0   3087   3087   2447.47   202.18   2230.07      0
  3321      0      0       0   3321   3321   2547.88   231.15   2300.75      0
  3013      0      0       0   3013   3013   2523.43   241.91   2265.30      0
  3111      0      0       0   3111   3111   2494.62   211.52   2266.36      0
  2746      0      0       0   2746   2746   2473.73   238.88   2219.24      0
  3779      0      0       0   3779   3779   2498.64   184.24   2298.37      0
  3471      0      0       0   3471   3471   2494.13   230.96   2246.31      0
  2800      0      0       0   2800   2800   2441.97   204.63   2221.55      0
  3232      0      0       0   3232   3232   2607.98   236.88   2355.13      0
  2786      0      0       0   2786   2786   2508.94   238.28   2253.18      0
  3697      0      0       0   3697   3697   2442.07   199.19   2226.86      0
  2762      0      0       0   2762   2762   2490.52   204.58   2270.00      0
  3931      0      0       0   3931   3931   2499.27   178.50   2304.54      0
  3637      0      0       0   3637   3637   2431.17   183.37   2232.18      0
  3617      0      0       0   3617   3617   2464.28   202.55   2246.03      0
  3983      0      0       0   3983   3983   2400.61   176.10   2208.52      0
  3281      0      0       0   3281   3281   2611.72   227.08   2368.74      0
  3846      0      0       0   3846   3846   2480.72   217.51   2244.97      0
  3855      0      0       0   3855   3855   2439.54   181.53   2241.81      0
  3316      0      0       0   3316   3316   2521.87   243.75   2261.69      0
  3524      0      0       0   3524   3524   2533.39   177.95   2339.83      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
