Throughput,Latency
658,3.03
621,3.21
649,3.08
625,3.18
596,3.32
644,3.12
638,3.13
581,3.42
634,3.14
653,3.05
667,2.99
668,2.99
648,3.07
657,3.03
684,2.91
662,3.01
674,2.95
656,3.04
648,3.07
643,3.09
626,3.19
621,3.21
616,3.23
645,3.09
641,3.1
645,3.09
628,3.16
658,3.03
639,3.11
679,2.94
665,2.97
684,2.94
626,3.18
631,3.16
645,3.09
630,3.15
613,3.25
623,3.2
632,3.15
648,3.07
607,3.29
632,3.15
659,3.02
608,3.28
644,3.07
662,3.02
658,3.03
653,3.06
660,3.02
651,3.06
669,2.99
649,3.07
643,3.1
665,2.99
631,3.16
657,3.04
666,2.99
667,2.99
645,3.09
653,3.05
659,3.02
657,3.03
672,2.96
637,3.13
647,3.09
646,3.07
633,3.15
668,2.98
656,3.04
644,3.1
621,3.21
651,3.05
649,3.05
642,3.12
651,3.06
650,3.06
645,3.09
652,3.05
643,3.09
656,3.04
