Throughput,Latency
591,3.37
649,3.06
633,3.15
645,3.08
638,3.12
642,3.1
659,3.02
569,3.51
685,2.91
641,3.1
681,2.92
723,2.76
680,2.93
653,3.05
652,3.05
649,3.08
637,3.13
633,3.15
656,3.03
629,3.17
629,3.17
640,3.11
637,3.13
655,3.04
656,3.03
638,3.12
637,3.13
632,3.15
669,2.98
662,3.0
668,2.98
676,2.95
633,3.15
662,3.01
635,3.14
645,3.09
653,3.05
634,3.14
685,2.91
626,3.19
633,3.14
631,3.16
649,3.07
650,3.07
647,3.08
637,3.13
662,3.01
644,3.1
627,3.16
641,3.12
631,3.16
643,3.1
651,3.06
632,3.15
639,3.11
645,3.09
643,3.1
639,3.12
656,3.03
638,3.13
625,3.19
655,3.04
627,3.18
655,3.04
659,3.02
634,3.14
644,3.09
666,2.98
668,2.99
642,3.1
656,3.04
628,3.17
655,3.04
654,3.05
635,3.14
641,3.11
647,3.08
625,3.18
646,3.08
644,3.1
