  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 26945      0      0       0  26945  26945   2713.84   165.50   2525.25      0
  3285      0      0       0   3285   3285   2589.20   106.23   2468.63      0
  3318      0      0       0   3318   3318   2508.80    78.20   2417.61      0
  3238      0      0       0   3238   3238   2619.85   199.41   2399.28      0
  3383      0      0       0   3383   3383   2522.13    71.31   2438.61      0
  3360      0      0       0   3360   3360   2511.89    90.27   2405.92      0
  3393      0      0       0   3393   3393   2487.57    88.09   2380.35      0
  3396      0      0       0   3396   3396   2524.85    82.04   2425.05      0
  3329      0      0       0   3329   3329   2631.56   129.63   2482.67      0
  3346      0      0       0   3346   3346   2532.37    90.37   2429.38      0
  3310      0      0       0   3310   3310   2525.76    73.90   2438.86      0
  3339      0      0       0   3339   3339   2514.62    37.50   2464.70      0
  3381      0      0       0   3381   3381   2505.78    96.50   2395.23      1
  3172      0      0       0   3172   3172   2723.31   162.68   2524.59      0
  3134      0      0       0   3134   3134   2552.04   122.61   2415.80      0
  3328      0      0       0   3328   3328   2583.14   127.35   2442.64      0
  3377      0      0       0   3377   3377   2511.52   111.71   2385.11      0
  3411      0      0       0   3411   3411   2542.48    99.29   2430.07      0
  3295      0      0       0   3295   3295   2568.48   120.37   2429.71      0
  3361      0      0       0   3361   3361   2538.83   142.90   2381.32      0
  3354      0      0       0   3354   3354   2505.14    74.80   2417.37      0
  3346      0      0       0   3346   3346   2525.57   109.93   2402.27      0
  3222      0      0       0   3222   3222   2714.12   130.89   2557.62      0
  3297      0      0       0   3297   3297   2605.83   118.56   2472.56      0
  3387      0      0       0   3387   3387   2545.03   108.16   2423.27      0
  3354      0      0       0   3354   3354   2541.76    66.07   2462.53      0
  3320      0      0       0   3320   3320   2570.79   100.34   2456.99      0
  3520      0      0       0   3520   3520   2393.50    96.75   2276.87      0
  3350      0      0       0   3350   3350   2576.29   193.53   2369.16      0
  3571      0      0       0   3571   3571   2366.39    77.69   2275.05      0
  3377      0      0       0   3377   3377   2497.83   106.22   2377.80      0
  3387      0      0       0   3387   3387   2527.05   121.40   2386.72      0
  3443      0      0       0   3443   3443   2452.45    90.46   2347.70      0
  3524      0      0       0   3524   3524   2420.61   106.03   2300.96      7
  3385      0      0       0   3385   3385   2551.22   123.60   2411.55      0
  3340      0      0       0   3340   3340   2525.33    89.08   2414.05      0
  3470      0      0       0   3470   3470   2478.06   143.77   2320.12      0
  3407      0      0       0   3407   3407   2479.53   131.41   2334.08      0
  3426      0      0       0   3426   3426   2506.79   114.95   2378.83      0
  3296      0      0       0   3296   3296   2668.31   155.43   2481.70      0
  3329      0      0       0   3329   3329   2636.88   195.95   2423.71      0
  3363      0      0       0   3363   3363   2592.45   132.89   2444.60      0
  3324      0      0       0   3324   3324   2584.51   169.02   2399.83      0
  3170      0      0       0   3170   3170   2734.42   184.14   2524.88      0
  3377      0      0       0   3377   3377   2498.61    96.85   2388.40      0
  3371      0      0       0   3371   3371   2582.55   118.73   2449.56      0
  3257      0      0       0   3257   3257   2610.52   172.98   2422.80      0
  3185      0      0       0   3185   3185   2762.21   171.38   2565.48      0
  3400      0      0       0   3400   3400   2529.76   134.87   2379.69      0
  3411      0      0       0   3411   3411   2546.22   152.45   2378.75      0
  3408      0      0       0   3408   3408   2560.14   164.08   2378.44      0
  3291      0      0       0   3291   3291   2563.10   189.30   2358.83      0
  3305      0      0       0   3305   3305   2600.96   175.81   2408.43      0
  3321      0      0       0   3321   3321   2590.39   185.81   2388.60      0
  3199      0      0       0   3199   3199   2763.55   206.09   2541.10      0
  3169      0      0       0   3169   3169   2747.80   198.11   2533.44      0
  3419      0      0       0   3419   3419   2532.18   128.43   2387.61      0
  3339      0      0       0   3339   3339   2609.88   157.79   2436.01      0
  3272      0      0       0   3272   3272   2660.71   206.98   2436.96      5
  3359      0      0       0   3359   3359   2576.56   185.49   2374.73      0
  3344      0      0       0   3344   3344   2584.39   180.35   2387.67      0
  3352      0      0       0   3352   3352   2628.94   174.21   2438.37      0
  3328      0      0       0   3328   3328   2593.42   155.02   2420.59      0
  3270      0      0       0   3270   3270   2664.84   172.27   2473.63      0
  3331      0      0       0   3331   3331   2607.56   161.25   2429.60      0
  3360      0      0       0   3360   3360   2624.91   176.59   2431.77      0
  3318      0      0       0   3318   3318   2612.18   172.62   2423.41      0
  3394      0      0       0   3394   3394   2575.74   153.88   2405.60      0
