[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  88   0   3   0|   0     0 |4881B 1619k|1510522299
  7  11  80   0   1   0| 169k 2544k|   0     0 |1510522300
  3   4  91   0   2   0| 289k 4377k|   0     0 |1510522301
  3   4  90   2   2   0| 306k 4636k|   0    56k|1510522302
  3   4  91   0   2   0| 312k 4733k|   0     0 |1510522303
  3   4  92   0   2   0| 307k 4663k|   0     0 |1510522304
  4   4  91   0   2   0| 328k 4973k|   0     0 |1510522305
  3   4  91   0   2   0| 327k 4962k|   0     0 |1510522306
  3   4  91   0   2   0| 340k 5156k|   0     0 |1510522307
  3   4  91   1   2   0| 333k 5046k|   0    12k|1510522308
  3   4  90   0   3   0| 340k 5145k|   0     0 |1510522309
  3   4  92   0   2   0| 340k 5155k|   0     0 |1510522310
  3   4  92   0   2   0| 341k 5173k|   0     0 |1510522311
  3   4  91   0   3   0| 327k 4956k|   0     0 |1510522312
  3   3  89   2   2   0| 317k 4807k|   0    12k|1510522313
  3   4  91   0   2   0| 330k 5015k|   0     0 |1510522314
  3   4  91   0   2   0| 318k 4829k|   0     0 |1510522315
  3   4  91   0   2   0| 326k 4948k|   0     0 |1510522316
  4   4  91   0   2   0| 335k 5073k|   0     0 |1510522317
  3   4  91   1   2   0| 321k 4874k|   0    12k|1510522318
  3   4  92   0   2   0| 330k 5006k|   0     0 |1510522319
  3   4  90   0   3   0| 345k 5229k|   0     0 |1510522320
  3   4  90   0   2   0| 345k 5232k|   0     0 |1510522321
  3   4  92   0   2   0| 341k 5167k|   0  4096B|1510522322
  3   4  88   1   2   0| 354k 5366k|   0    12k|1510522323
  4   5  90   0   2   0| 382k 5792k|   0     0 |1510522324
  4   5  90   0   3   0| 372k 5646k|   0     0 |1510522325
  4   4  91   0   2   0| 359k 5451k|   0     0 |1510522326
  4   4  91   0   2   0| 375k 5699k|   0     0 |1510522327
  3   5  89   2   2   0| 373k 5654k|   0    12k|1510522328
  3   4  91   0   2   0| 360k 5461k|   0     0 |1510522329
  3   4  91   0   2   0| 352k 5340k|   0     0 |1510522330
  4   4  91   0   2   0| 336k 5094k|   0     0 |1510522331
  4   5  90   0   2   0| 352k 5331k|   0    40k|1510522332
  3   4  90   1   2   0| 351k 5335k|   0    20k|1510522333
  3   4  92   0   2   0| 324k 4910k|   0     0 |1510522334
  3   3  91   0   2   0| 335k 5085k|   0     0 |1510522335
  4   5  90   0   2   0| 359k 5444k|   0     0 |1510522336
  3   4  91   0   2   0| 353k 5349k|   0     0 |1510522337
  3   4  90   2   2   0| 336k 5098k|   0    12k|1510522338
  4   4  91   0   2   0| 355k 5396k|   0     0 |1510522339
  3   4  91   0   2   0| 324k 4916k|   0     0 |1510522340
  4   5  90   0   2   0| 355k 5373k|   0     0 |1510522341
  3   4  91   0   2   0| 324k 4911k|   0     0 |1510522342
  3   4  91   0   2   0| 326k 4942k|   0     0 |1510522343
  4   4  90   1   2   0| 341k 5172k|   0    12k|1510522344
  3   4  91   0   2   0| 324k 4916k|   0     0 |1510522345
  3   4  90   0   2   0| 348k 5280k|   0     0 |1510522346
  3   4  91   0   2   0| 344k 5221k|   0     0 |1510522347
  4   4  90   0   3   0| 351k 5319k|   0     0 |1510522348
  3   4  88   3   2   0| 348k 5284k|   0    12k|1510522349
  3   4  91   0   2   0| 332k 5032k|   0     0 |1510522350
  3   4  92   0   2   0| 330k 5008k|   0     0 |1510522351
  4   4  91   0   2   0| 352k 5340k|   0     0 |1510522352
  4   4  91   0   2   0| 350k 5315k|   0     0 |1510522353
  3   4  91   1   2   0| 323k 4895k|   0    12k|1510522354
  3   4  92   0   2   0| 330k 5011k|   0     0 |1510522355
  3   4  91   0   2   0| 343k 5198k|   0     0 |1510522356
  3   4  91   0   2   0| 344k 5218k|   0     0 |1510522357
  3   4  91   0   2   0| 349k 5293k|   0     0 |1510522358
  3   4  89   2   2   0| 326k 4944k|   0    12k|1510522359
  3   4  92   0   2   0| 326k 4950k|   0     0 |1510522360
  3   4  91   0   2   0| 339k 5133k|   0     0 |1510522361
  3   4  91   0   2   0| 325k 4935k|   0     0 |1510522362
  3   4  91   0   2   0| 321k 4871k|   0  4096B|1510522363
  4   4  89   2   2   0| 318k 4828k|   0    12k|1510522364
  3   4  91   0   2   0| 319k 4841k|   0     0 |1510522365
  3   4  91   0   2   0| 319k 4838k|   0     0 |1510522366
  3   4  92   0   2   0| 329k 4984k|   0     0 |1510522367
  3   4  92   0   2   0| 316k 4793k|   0    16k|1510522368
  3   4  88   3   2   0| 311k 4708k|   0    20k|1510522369
