Throughput,Latency
1636,4.88
1695,4.72
1706,4.69
1680,4.75
1649,4.83
1693,4.74
1669,4.77
1695,4.73
1672,4.78
1659,4.82
1708,4.68
1680,4.76
1672,4.77
1685,4.76
1671,4.78
1660,4.8
1684,4.76
1616,4.94
1631,4.88
1645,4.87
1689,4.74
1645,4.85
1670,4.79
1661,4.81
1683,4.76
1686,4.73
1691,4.73
1722,4.66
1651,4.84
1659,4.8
1626,4.92
1717,4.67
1686,4.73
1673,4.77
1690,4.73
1688,4.74
1694,4.72
1724,4.63
1654,4.82
1710,4.69
1680,4.76
1616,4.95
1733,4.61
1649,4.86
1677,4.76
1703,4.69
1680,4.77
1633,4.89
1646,4.85
1713,4.67
1702,4.7
1743,4.59
1688,4.73
1709,4.68
1668,4.79
1623,4.93
1661,4.82
1660,4.82
1666,4.8
1624,4.92
1586,5.03
1645,4.87
1574,5.07
1593,5.02
1605,4.97
1606,4.98
1615,4.96
1625,4.93
1646,4.85
1686,4.74
1633,4.9
1683,4.74
1634,4.9
1629,4.91
1609,4.95
1642,4.88
1668,4.79
1671,4.78
1630,4.91
1666,4.81
