Throughput,Latency
1700,4.71
1724,4.63
1727,4.62
1703,4.69
1747,4.58
1724,4.63
1701,4.7
1692,4.71
1679,4.77
1699,4.71
1708,4.66
1771,4.53
1686,4.73
1692,4.72
1681,4.77
1597,4.99
1657,4.84
1734,4.6
1793,4.45
1878,4.27
1797,4.44
1751,4.57
1795,4.45
1732,4.61
1718,4.65
1757,4.56
1719,4.65
1663,4.81
1736,4.6
1604,4.99
1604,4.97
1669,4.77
1712,4.69
1669,4.78
1710,4.68
1716,4.66
1720,4.64
1689,4.74
1644,4.87
1652,4.84
1703,4.68
1674,4.78
1733,4.61
1659,4.82
1713,4.67
1677,4.76
1686,4.74
1701,4.7
1718,4.65
1715,4.67
1639,4.86
1715,4.67
1687,4.73
1688,4.73
1677,4.78
1674,4.77
1670,4.78
1702,4.7
1723,4.65
1694,4.71
1684,4.75
1668,4.79
1629,4.89
1659,4.83
1651,4.84
1622,4.92
1629,4.9
1649,4.85
1640,4.86
1721,4.65
1697,4.71
1716,4.66
1676,4.77
1612,4.96
1629,4.87
1636,4.92
1636,4.89
1616,4.95
1685,4.75
1666,4.79
