MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,7776.55,306.05695452681016,2.69417475,0.09717795173650723,0.7616302916666666,0.04080890417233977,5.729166666666667,6.1818318747564245,1.9147532916666667,0.06527272531366171
2,7158.225,253.1632500414468,3.0049011249999995,0.10833181079493612,0.882351375,0.04670808414910323,7.258333333333334,6.78602530720406,2.105003625,0.06899166690770685
Total,14934.775,463.65711003971086,2.8495379375,0.18642873123802314,0.8219908333333333,0.0746357251272799,12.9875,9.385505271695335,2.0098784583333336,0.11648374089467006
