MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,4314.55,155.40735242672568,1.9405354583333332,0.06544602746604351,0.124779125,0.019856297054183465,0.5958333333333333,1.968152111401015,1.7937385833333332,0.05839115648917782
2,4072.1208333333334,150.20231120788281,2.124163125,0.07398965072253612,0.12135666666666665,0.02449635935151144,0.8041666666666667,2.374723796609052,1.980499166666667,0.06491788598407656
Total,8386.670833333334,256.1917675099815,2.032349291666667,0.11539505500741908,0.12306789583333333,0.02233984239411101,1.4,2.9639394795598855,1.887118875,0.11199131506917757
