Throughput,latency(ms)
8349.33333333,3.35
8355.33333333,3.36333333333
8291.33333333,3.38
8458.66666667,3.31166666667
8205.0,3.415
8407.33333333,3.33666666667
8382.66666667,3.335
8325.0,3.36333333333
8284.66666667,3.385
8510.33333333,3.29
8441.0,3.32333333333
8269.66666667,3.38166666667
8486.0,3.3
8505.0,3.29333333333
8594.66666667,3.25833333333
8640.33333333,3.24
8461.66666667,3.30666666667
8487.66666667,3.30166666667
8434.33333333,3.31833333333
8343.66666667,3.35666666667
8321.0,3.36333333333
8376.0,3.34166666667
8246.66666667,3.39
8281.33333333,3.385
8393.0,3.33166666667
8201.0,3.40666666667
8548.0,3.28166666667
8497.33333333,3.29166666667
8329.66666667,3.36333333333
8618.66666667,3.24666666667
8432.66666667,3.31833333333
8563.0,3.27166666667
8626.0,3.24166666667
8087.66666667,3.46
8293.33333333,3.38333333333
8407.33333333,3.33
8506.0,3.29
8513.66666667,3.28833333333
8343.66666667,3.35833333333
8474.0,3.30333333333
8355.0,3.35833333333
8413.66666667,3.325
8525.33333333,3.27666666667
8166.33333333,3.43166666667
8168.33333333,3.42833333333
8562.33333333,3.27166666667
8515.66666667,3.29
8563.33333333,3.27166666667
8411.66666667,3.33
8533.0,3.28833333333
8623.0,3.25333333333
8770.0,3.20333333333
8505.66666667,3.29333333333
8264.66666667,3.38666666667
8454.33333333,3.31
8442.0,3.315
8173.66666667,3.43333333333
8403.33333333,3.32666666667
8363.66666667,3.34666666667
7984.0,3.51333333333
8515.66666667,3.29
8559.0,3.25166666667
8242.33333333,3.41833333333
8468.66666667,3.305
8321.33333333,3.37166666667
8364.33333333,3.34333333333
8522.66666667,3.28333333333
8233.66666667,3.38166666667
8399.33333333,3.35
8377.33333333,3.33833333333
8405.33333333,3.33333333333
8305.66666667,3.35833333333
8415.66666667,3.34166666667
8270.33333333,3.38666666667
8296.33333333,3.37666666667
8618.33333333,3.24
8507.0,3.3
8553.0,3.27833333333
8558.66666667,3.27166666667
8302.33333333,3.375
