Throughput,Response time (ms),Queue time (ms),Queue length
8462.66666667,2021.34,127.033333333,0.0
8349.0,2028.46333333,116.675,0.0
8410.33333333,2023.355,117.261666667,0.0
8412.0,2056.45333333,131.161666667,0.166666666667
8354.66666667,2020.50166667,124.953333333,1.33333333333
8464.33333333,2043.75,120.858333333,0.0
8441.33333333,2023.77833333,110.406666667,0.166666666667
8330.0,2091.52166667,120.928333333,0.333333333333
8418.0,2060.735,121.413333333,0.666666666667
8603.33333333,2014.895,114.941666667,0.0
8359.33333333,2032.97166667,117.318333333,0.0
8493.33333333,2018.61833333,116.193333333,2.83333333333
8499.33333333,2014.65,114.968333333,0.166666666667
8522.0,2027.78166667,118.858333333,0.0
8723.33333333,1973.01166667,129.153333333,0.0
8608.66666667,2005.88166667,125.551666667,0.333333333333
8589.66666667,2015.62333333,125.121666667,0.833333333333
8505.0,2041.055,116.171666667,2.83333333333
8536.66666667,2005.97666667,119.345,0.0
8313.33333333,2081.11166667,118.025,1.33333333333
8373.33333333,2031.51166667,108.336666667,0.666666666667
8457.0,2038.74,123.038333333,2.33333333333
8263.66666667,2095.65833333,114.548333333,0.166666666667
8311.33333333,2031.79,119.045,0.166666666667
8523.66666667,2008.215,116.038333333,0.666666666667
8271.0,2102.54166667,127.586666667,0.333333333333
8582.0,2012.76166667,121.785,1.66666666667
8574.66666667,1988.88,132.645,0.166666666667
8386.0,2037.98,114.358333333,0.0
8619.0,1993.03666667,121.313333333,0.0
8507.33333333,2023.27,124.038333333,0.0
8671.66666667,1978.85833333,115.405,0.0
8586.33333333,1997.58333333,113.678333333,0.0
8031.0,2084.25333333,139.488333333,0.0
8461.33333333,2039.91,118.018333333,1.5
8483.33333333,2039.8,117.641666667,0.833333333333
8542.0,2024.64333333,113.226666667,0.666666666667
8562.33333333,2012.46833333,113.828333333,1.16666666667
8449.0,2021.58833333,122.355,0.0
8434.66666667,2024.20333333,117.351666667,1.16666666667
8413.33333333,2019.41333333,112.126666667,0.0
8496.33333333,2026.03333333,118.24,0.666666666667
8434.0,2030.075,123.176666667,0.333333333333
8321.0,2024.54166667,127.221666667,0.0
8254.33333333,2079.91,121.531666667,0.666666666667
8645.33333333,2005.78166667,110.211666667,0.666666666667
8581.33333333,2003.69666667,109.405,0.0
8577.33333333,2036.98333333,116.223333333,0.0
8607.66666667,2005.35666667,105.4,0.666666666667
8506.0,2025.215,89.5233333333,0.0
8787.0,1962.16,105.228333333,0.0
8702.33333333,1969.905,107.661666667,0.0
8451.33333333,2029.34666667,107.796666667,0.0
8351.66666667,2024.48666667,104.915,0.666666666667
8638.33333333,1997.29333333,100.705,0.5
8323.33333333,2041.70833333,111.44,0.166666666667
8365.66666667,2029.375,122.855,0.0
8430.66666667,2046.80833333,121.198333333,1.0
8236.66666667,2028.88333333,120.958333333,0.0
8232.66666667,2070.00833333,138.411666667,0.0
8582.0,2006.805,123.135,0.0
8529.33333333,1983.52333333,104.908333333,1.5
8347.0,2031.225,123.078333333,0.0
8607.0,1998.03333333,107.711666667,1.0
8258.66666667,1992.845,114.151666667,1.16666666667
8499.33333333,1992.57333333,115.85,0.0
8414.33333333,2037.67333333,125.185,0.0
8415.33333333,2013.755,122.908333333,0.0
8412.0,2036.58166667,113.156666667,0.166666666667
8474.0,1994.635,97.915,3.16666666667
8462.33333333,2015.88833333,112.851666667,0.333333333333
8357.33333333,2035.95666667,120.78,0.833333333333
8399.33333333,2041.875,111.89,0.666666666667
8337.33333333,2013.41,121.798333333,1.83333333333
8439.0,2013.475,113.843333333,0.0
8489.66666667,2010.05666667,124.118333333,0.0
8715.33333333,1973.395,104.616666667,1.5
8555.33333333,1998.86166667,120.783333333,0.0
8602.0,2025.01666667,123.325,0.0
8462.33333333,1986.20833333,120.803333333,1.33333333333
