Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,557.7125,33.3668499744,3.58775,0.223510399611
1,1,2,673.5625,23.3009174318,2.964875,0.104251324249
1,1,Total,1231.275,48.3264151895,3.2763125,0.14157956959
1,2,1,580.5875,33.4174568759,3.447,0.205779776596
1,2,2,703.4625,30.1094811385,2.841875,0.126602075192
1,2,Total,1284.05,56.2361431596,3.1444375,0.148018545173
1,3,1,518.1,27.8147579442,3.859,0.211585934303
1,3,2,625.375,20.3727138191,3.19225,0.1067467724
1,3,Total,1143.475,41.0492063477,3.525625,0.137123189094
1,Total,Total,3658.8,138.284828057,3.31545833333,0.134554266237
2,1,1,566.2125,31.5272410842,3.531,0.207404698261
2,1,2,682.325,22.1529636272,2.925625,0.101692559129
2,1,Total,1248.5375,44.7934623818,3.2283125,0.130437297003
2,2,1,586.275,33.621864119,3.413875,0.203746515075
2,2,2,714.3125,25.2624671565,2.797125,0.103265587906
2,2,Total,1300.5875,51.2681443645,3.1055,0.134890016145
2,3,1,529.35,23.7418073811,3.773,0.172225933448
2,3,2,633.15,19.6282539832,3.152625,0.101753533823
2,3,Total,1162.5,36.8245927732,3.4628125,0.116957321411
2,Total,Total,3711.625,123.540735351,3.26554166667,0.11836282838
3,1,1,562.2875,34.6001367342,3.559,0.239141925976
3,1,2,670.5625,21.4398444579,2.976375,0.0961044230334
3,1,Total,1232.85,46.3337097395,3.2676875,0.143257632288
3,2,1,587.6,38.7319905067,3.41075,0.246467575601
3,2,2,703.1125,25.2120092692,2.841,0.103600987239
3,2,Total,1290.7125,55.443481029,3.125875,0.154165321011
3,3,1,521.4,33.4352198146,3.841375,0.273230758642
3,3,2,623.55,23.7192972765,3.203125,0.126846800352
3,3,Total,1144.95,47.9023003597,3.52225,0.169899262781
3,Total,Total,3668.5125,139.053763735,3.30527083333,0.147735233709
Total,Total,Total,3679.64583333,76.8498333647,3.29542361111,0.0773847940024
