[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  3   4  92   0   2   0|   0     0 |7181B 2379k|1510509572
  5   7  81   0   6   0| 573k  677k|   0     0 |1510509573
  6   7  76   5   7   0| 621k  733k|   0    56k|1510509574
  6   6  82   0   6   0| 724k  855k|   0     0 |1510509575
  8   8  72   0  12   0| 691k  818k|   0     0 |1510509576
  7  10  75   0   9   0| 705k  832k|   0     0 |1510509577
  7   9  71   0  12   0| 633k  749k|   0     0 |1510509578
  7   8  72   2  12   0| 655k  775k|   0    12k|1510509579
  7   9  77   0   8   0| 704k  832k|   0     0 |1510509580
  8   8  72   0  12   0| 638k  753k|   0     0 |1510509581
  6   8  80   0   6   0| 715k  845k|   0     0 |1510509582
  8   9  74   0  10   0| 639k  755k|   0     0 |1510509583
  6   8  78   1   7   0| 683k  808k|   0    12k|1510509584
  7   8  77   0   7   0| 749k  885k|   0     0 |1510509585
  8   8  75   0  10   0| 601k  708k|   0     0 |1510509586
  6   8  76   0  11   0| 622k  735k|   0     0 |1510509587
  8  12  73   0   8   0| 783k  926k|   0     0 |1510509588
  7   8  78   0   8   0| 674k  795k|   0     0 |1510509589
  5   7  79   1   7   0| 693k  819k|   0    12k|1510509590
  8   8  75   0  10   0| 620k  734k|   0     0 |1510509591
  7   9  76   0   9   0| 614k  723k|   0     0 |1510509592
  7   6  79   0   8   0| 661k  781k|   0     0 |1510509593
  6   8  75   0  10   0| 634k  750k|   0  8192B|1510509594
  7   7  74   0  10   0| 619k  731k|   0    28k|1510509595
  7   7  78   0   8   0| 535k  630k|   0     0 |1510509596
  7   8  74   0  11   0| 610k  722k|   0     0 |1510509597
  8   7  74   0  10   0| 631k  744k|   0     0 |1510509598
  7   8  78   0   8   0| 620k  733k|   0     0 |1510509599
  6   8  77   2   7   0| 706k  836k|   0    12k|1510509600
  6   8  81   0   5   0| 720k  849k|   0     0 |1510509601
  5   8  82   0   6   0| 642k  760k|   0     0 |1510509602
  4   4  89   0   4   0| 367k  429k|   0     0 |1510509603
  7   7  78   0   9   0| 623k  735k|   0    20k|1510509604
  6   8  79   1   7   0| 659k  779k|   0    20k|1510509605
  6   9  77   0   8   0| 610k  721k|   0     0 |1510509606
  7   7  76   0  11   0| 621k  732k|   0     0 |1510509607
  6   6  83   0   5   0| 622k  737k|   0     0 |1510509608
  6   7  80   0   8   0| 615k  727k|   0    40k|1510509609
  6   7  81   1   7   0| 611k  722k|   0    12k|1510509610
  6   8  81   0   6   0| 661k  780k|   0     0 |1510509611
  6   7  78   0   9   0| 591k  699k|   0     0 |1510509612
  7   6  79   0   7   0| 679k  803k|   0     0 |1510509613
  5   8  81   0   7   0| 681k  805k|   0     0 |1510509614
  6   8  77   1   9   0| 611k  722k|   0    12k|1510509615
  5   7  81   0   6   0| 672k  792k|   0     0 |1510509616
  7   7  79   0   7   0| 622k  735k|   0     0 |1510509617
  5   9  79   0   8   0| 638k  755k|   0     0 |1510509618
  8   8  78   0   7   0| 635k  750k|   0     0 |1510509619
  5   7  81   0   7   0| 591k  696k|   0     0 |1510509620
  8   8  71   0  13   0| 619k  730k|   0    12k|1510509621
  6   8  80   0   8   0| 630k  745k|   0     0 |1510509622
  7   7  77   0   8   0| 627k  739k|   0     0 |1510509623
  7   8  76   0  11   0| 622k  735k|   0     0 |1510509624
  7   8  79   0   6   0| 671k  794k|   0     0 |1510509625
  6   7  78   1   7   0| 622k  735k|   0    12k|1510509626
  7   7  78   0   8   0| 670k  791k|   0     0 |1510509627
  6   6  84   0   5   0| 654k  774k|   0     0 |1510509628
  6   6  84   0   5   0| 633k  748k|   0     0 |1510509629
  5   6  85   0   5   0| 554k  654k|   0     0 |1510509630
  6   7  81   1   7   0| 536k  632k|   0    12k|1510509631
  4   6  85   0   5   0| 593k  698k|   0     0 |1510509632
  6   8  82   0   5   0| 694k  821k|   0     0 |1510509633
  6   8  82   0   6   0| 663k  785k|   0     0 |1510509634
  7   7  82   0   5   0| 670k  791k|   0     0 |1510509635
  7   6  79   0   8   0| 659k  778k|   0     0 |1510509636
  5   7  84   1   4   0| 654k  775k|   0    12k|1510509637
  6   8  83   0   4   0| 720k  850k|   0     0 |1510509638
  5   8  81   0   6   0| 654k  774k|   0    20k|1510509639
  6   6  80   0   7   0| 681k  804k|   0     0 |1510509640
  7   8  79   0   7   0| 682k  807k|   0     0 |1510509641
  6   7  82   0   5   0| 750k  886k|   0     0 |1510509642
  5   7  81   1   5   0| 702k  829k|   0    20k|1510509643
  5   5  84   0   6   0| 660k  779k|   0     0 |1510509644
  6   7  83   0   5   0| 680k  806k|   0     0 |1510509645
  5   8  82   0   4   0| 721k  850k|   0     0 |1510509646
  5   6  85   0   4   0| 714k  846k|   0     0 |1510509647
  5   7  81   1   6   0| 663k  783k|   0    12k|1510509648
  6   7  82   0   5   0| 691k  815k|   0  8192B|1510509649
  5   7  84   0   3   0| 744k  878k|   0     0 |1510509650
  6   8  83   0   4   0| 740k  875k|   0     0 |1510509651
  5   7  84   0   5   0| 701k  828k|   0     0 |1510509652
  5   6  85   1   4   0| 621k  733k|   0    12k|1510509653
  4   6  87   0   4   0| 646k  762k|   0     0 |1510509654
  7   8  80   0   5   0| 674k  794k|   0     0 |1510509655
  5   7  82   0   7   0| 680k  805k|   0     0 |1510509656
  5   6  86   0   3   0| 684k  807k|   0     0 |1510509657
  5   6  83   2   4   0| 640k  757k|   0    12k|1510509658
  6   7  84   0   4   0| 682k  806k|   0     0 |1510509659
  4   6  85   0   4   0| 661k  781k|   0     0 |1510509660
  5  10  75   0  11   0| 608k  718k|   0     0 |1510509661
  3   2  92   0   3   0| 302k  356k|   0     0 |1510509662
