SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
642,0,0,0,642,642,2113.30,32.28,2057.25,0
694,0,0,0,694,694,1949.45,14.96,1916.96,0
642,0,0,0,642,642,2115.22,14.78,2083.05,0
623,0,0,0,623,623,2183.94,14.91,2145.59,0
623,0,0,0,623,623,2247.52,14.99,2215.40,0
629,0,0,0,629,629,2139.70,16.77,2100.93,1
630,0,0,0,630,630,2143.05,16.69,2106.98,0
573,0,0,0,573,573,2301.71,23.16,2238.52,0
626,0,0,0,626,626,2175.57,21.83,2136.37,0
630,0,0,0,630,630,2155.80,15.17,2124.17,0
606,0,0,0,606,606,2247.76,16.21,2140.20,0
663,0,0,0,663,663,2081.42,14.98,2048.07,0
638,0,0,0,638,638,2126.41,14.03,2094.36,0
631,0,0,0,631,631,2121.96,14.79,2088.92,0
633,0,0,0,633,633,2166.29,14.92,2130.42,0
633,0,0,0,633,633,2161.74,14.65,2130.29,0
618,0,0,0,618,618,2178.51,16.49,2121.92,0
633,0,0,0,633,633,2205.60,16.28,2168.96,0
631,0,0,0,631,631,2147.50,15.45,2112.76,0
626,0,0,0,626,626,2105.80,14.54,2066.76,0
642,0,0,0,642,642,2125.96,15.18,2090.46,0
646,0,0,0,646,646,2125.37,16.16,2085.85,0
620,0,0,0,620,620,2158.56,14.63,2105.28,0
609,0,0,0,609,609,2190.83,14.73,2158.67,0
622,0,0,0,622,622,2171.37,15.58,2137.28,0
622,0,0,0,622,622,2233.30,14.83,2201.34,0
643,0,0,0,643,643,2152.57,14.31,2114.19,0
611,0,0,0,611,611,2199.07,14.45,2167.99,0
627,0,0,0,627,627,2180.51,14.86,2147.66,0
657,0,0,0,657,657,2107.25,15.44,2036.43,0
637,0,0,0,637,637,2130.03,15.90,2094.28,0
639,0,0,0,639,639,2127.30,16.37,2085.62,0
636,0,0,0,636,636,2191.36,14.84,2158.81,0
642,0,0,0,642,642,2139.95,14.83,2108.15,0
642,0,0,0,642,642,2202.67,14.49,2143.61,0
630,0,0,0,630,630,2164.89,14.55,2131.76,0
648,0,0,0,648,648,2190.61,14.26,2157.49,0
615,0,0,0,615,615,2251.60,17.32,2161.84,0
650,0,0,0,650,650,2130.46,14.78,2098.54,0
658,0,0,0,658,658,2061.25,16.11,2027.58,0
632,0,0,0,632,632,2202.34,14.43,2102.30,0
632,0,0,0,632,632,2148.90,16.53,2111.26,0
643,0,0,0,643,643,2155.69,14.40,2121.07,0
643,0,0,0,643,643,2139.75,14.68,2104.20,0
662,0,0,0,662,662,2078.09,15.35,2043.58,0
666,0,0,0,666,666,2080.07,13.93,2045.29,0
650,0,0,0,650,650,2111.53,14.40,2079.24,0
641,0,0,0,641,641,2199.45,15.10,2148.36,0
632,0,0,0,632,632,2157.18,14.38,2124.91,0
647,0,0,0,647,647,2149.63,15.59,2116.75,0
632,0,0,0,632,632,2198.47,14.24,2071.26,0
644,0,0,0,644,644,2116.82,13.89,2085.54,0
644,0,0,0,644,644,2167.07,16.85,2116.67,0
660,0,0,0,660,660,2137.78,16.73,2102.86,0
656,0,0,0,656,656,2073.14,15.23,2041.68,0
655,0,0,0,655,655,2100.77,15.13,2047.77,0
643,0,0,0,643,643,2132.31,14.17,2100.65,0
631,0,0,0,631,631,2199.72,15.06,2157.67,0
645,0,0,0,645,645,2157.44,14.30,2126.54,0
668,0,0,0,668,668,2095.75,14.52,2062.19,0
656,0,0,0,656,656,2108.18,14.95,2066.42,0
662,0,0,0,662,662,2047.18,15.04,2013.28,0
620,0,0,0,620,620,2240.42,14.11,2197.97,0
633,0,0,0,633,633,2210.82,14.14,2179.42,0
668,0,0,0,668,668,2082.26,14.24,2044.73,0
656,0,0,0,656,656,2119.76,14.50,2087.30,0
654,0,0,0,654,654,2078.39,14.51,2045.24,0
639,0,0,0,639,639,2171.63,17.67,2132.66,0
645,0,0,0,645,645,2165.10,14.00,2131.54,0
646,0,0,0,646,646,2087.35,13.79,2047.85,0
645,0,0,0,645,645,2080.46,13.80,2050.18,0
650,0,0,0,650,650,2095.53,14.20,2059.52,0
632,0,0,0,632,632,2102.89,14.55,2072.06,0
648,0,0,0,648,648,2125.60,14.39,2094.46,0
654,0,0,0,654,654,2098.35,13.74,2059.50,0
636,0,0,0,636,636,2119.43,14.51,2086.58,0
629,0,0,0,629,629,2133.68,13.60,2099.89,0
650,0,0,0,650,650,2125.55,14.54,2093.82,0
642,0,0,0,642,642,2107.10,14.59,2070.00,0
646,0,0,0,646,646,2119.05,14.69,2086.31,0
