Throughput,Latency
4092,3.42
3927,3.56
3751,3.72
4067,3.44
4181,3.34
4053,3.44
3968,3.52
4180,3.35
4023,3.47
4104,3.41
4057,3.44
4033,3.47
4157,3.35
4127,3.4
3996,3.49
4188,3.34
4098,3.41
4091,3.42
4079,3.43
4106,3.4
4203,3.33
4012,3.48
4104,3.4
3994,3.51
3920,3.56
4112,3.4
4212,3.32
4183,3.34
4036,3.46
3991,3.5
4116,3.4
4129,3.39
4105,3.4
4072,3.43
3901,3.59
4086,3.42
4114,3.4
4148,3.37
4148,3.37
3979,3.52
4037,3.46
4132,3.38
4025,3.47
4094,3.42
4101,3.4
3968,3.53
4123,3.39
4184,3.34
4192,3.33
4096,3.42
3925,3.55
4041,3.47
4011,3.49
4146,3.37
4161,3.36
4136,3.38
4172,3.35
4088,3.42
3796,3.68
4025,3.47
4188,3.34
4275,3.27
4243,3.29
4128,3.39
4339,3.22
4074,3.43
3970,3.52
4126,3.39
4204,3.32
3966,3.52
4064,3.44
3931,3.55
3985,3.51
4248,3.29
4115,3.39
4115,3.4
3902,3.58
4046,3.46
4134,3.38
4125,3.38
