Throughput,Latency
875,4.58
876,4.56
906,4.41
866,4.61
888,4.5
847,4.71
887,4.51
880,4.54
886,4.5
894,4.47
884,4.53
895,4.45
879,4.54
912,4.39
892,4.48
913,4.37
894,4.47
910,4.38
909,4.39
886,4.5
870,4.58
904,4.43
858,4.65
858,4.64
868,4.6
842,4.75
877,4.56
889,4.48
889,4.5
905,4.41
881,4.54
889,4.49
885,4.51
902,4.43
875,4.55
869,4.59
885,4.52
890,4.47
868,4.61
904,4.42
854,4.66
869,4.6
894,4.48
874,4.55
880,4.54
877,4.56
863,4.62
872,4.59
893,4.47
894,4.47
869,4.59
876,4.56
869,4.6
885,4.51
890,4.48
872,4.58
888,4.49
898,4.45
889,4.48
884,4.52
891,4.48
888,4.49
893,4.48
885,4.52
880,4.52
888,4.5
878,4.55
877,4.56
900,4.44
864,4.62
867,4.6
925,4.33
887,4.49
925,4.32
887,4.5
905,4.41
899,4.44
896,4.46
908,4.41
888,4.5
