Throughput,Latency
3185,16.33
3307,15.69
3279,15.85
3251,16.01
3306,15.72
3469,14.99
3083,16.83
3197,16.28
3211,16.19
3328,15.62
3323,15.62
3333,15.59
3342,15.58
3360,15.46
3360,15.48
3360,15.46
3257,15.96
3383,15.33
3347,15.56
3085,16.85
3245,16.03
3313,15.66
3281,15.84
3028,16.84
3296,16.08
3243,16.03
3192,16.28
3053,16.98
3116,16.69
3073,16.93
3151,16.52
3223,16.14
3081,16.84
3409,15.24
3491,14.91
3489,14.9
3371,15.4
3289,15.81
3323,15.62
3334,15.6
3346,15.53
3370,15.42
3367,15.42
3272,15.86
3286,15.83
3312,15.7
3282,15.84
3248,16.0
3137,16.55
3360,15.48
3202,16.23
3222,16.16
3126,16.58
3210,16.21
3267,15.9
3204,16.22
2997,17.37
3115,16.67
3191,16.29
3182,16.33
3195,16.29
3211,16.16
3148,16.54
3208,16.2
3124,16.62
3214,16.19
3210,16.2
3259,15.97
3314,15.67
3232,16.09
3247,15.99
3345,15.54
3179,16.36
3240,16.02
3345,15.54
3239,16.05
3220,16.12
3112,16.71
2967,17.47
3023,17.23
