[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  7  11  77   0   5   0|   0     0 |3368B  910k|1511004983
  5   8  84   0   5   0| 305k 4491k|   0     0 |1511004984
  5   8  82   0   5   0| 339k 5139k|   0     0 |1511004985
  5   9  82   0   5   0| 351k 5264k|   0     0 |1511004986
  5   8  82   1   4   0| 339k 5141k|   0    40k|1511004987
  5   8  83   0   5   0| 340k 5118k|   0    16k|1511004988
  5   8  83   0   4   0| 337k 5079k|   0     0 |1511004989
  5   8  83   0   5   0| 344k 5201k|   0     0 |1511004990
  5   8  83   0   4   0| 333k 5060k|   0     0 |1511004991
  3   6  85   1   4   0| 247k 3657k|   0    20k|1511004992
  3   6  89   0   3   0| 173k 2623k|   0     0 |1511004993
  3   5  90   0   3   0| 168k 2541k|   0     0 |1511004994
  2   5  89   0   3   0| 172k 2605k|   0     0 |1511004995
  3   5  89   0   3   0| 169k 2549k|   0     0 |1511004996
  2   5  89   0   3   0| 180k 2727k|   0     0 |1511004997
  3   6  88   1   3   0| 178k 2690k|   0    12k|1511004998
  3   5  89   0   3   0| 165k 2488k|   0     0 |1511004999
  3   5  90   0   3   0| 177k 2693k|   0     0 |1511005000
  3   5  88   0   3   0| 181k 2725k|   0     0 |1511005001
  3   6  88   0   3   0| 185k 2811k|   0     0 |1511005002
  2   5  88   1   3   0| 176k 2672k|   0    12k|1511005003
  3   5  89   0   3   0| 183k 2760k|   0     0 |1511005004
  3   6  88   0   4   0| 184k 2766k|   0     0 |1511005005
  5   8  83   0   5   0| 328k 4920k|   0     0 |1511005006
  5   8  83   0   5   0| 341k 5137k|   0     0 |1511005007
  5   8  83   0   5   0| 333k 5040k|   0  4096B|1511005008
  5   8  83   1   4   0| 335k 5075k|   0    12k|1511005009
  5   8  83   0   5   0| 348k 5234k|   0     0 |1511005010
  5   8  82   0   5   0| 337k 5109k|   0     0 |1511005011
  5   8  83   0   5   0| 338k 5102k|   0     0 |1511005012
  5   8  83   0   4   0| 335k 5064k|   0     0 |1511005013
  5   8  80   1   5   0| 350k 5312k|   0    12k|1511005014
  5   8  82   0   5   0| 350k 5301k|   0     0 |1511005015
  5   8  83   0   5   0| 353k 5346k|   0     0 |1511005016
  5   8  84   0   5   0| 331k 4961k|   0     0 |1511005017
  5   8  82   0   5   0| 342k 5141k|   0    40k|1511005018
  5   8  83   0   5   0| 345k 5234k|   0     0 |1511005019
  5   8  83   1   5   0| 342k 5141k|   0    20k|1511005020
  5   8  82   0   4   0| 342k 5180k|   0     0 |1511005021
  5   8  83   0   5   0| 338k 5123k|   0     0 |1511005022
  5   8  82   0   4   0| 335k 5074k|   0     0 |1511005023
  5   7  84   0   4   0| 345k 5227k|   0     0 |1511005024
  5   8  82   0   5   0| 355k 5377k|   0     0 |1511005025
  5   8  81   1   5   0| 353k 5348k|   0    12k|1511005026
  5   8  82   0   5   0| 357k 5419k|   0     0 |1511005027
  5   8  83   0   5   0| 349k 5282k|   0     0 |1511005028
  5   8  82   0   5   0| 349k 5303k|   0     0 |1511005029
  5   8  83   0   5   0| 347k 5258k|   0     0 |1511005030
  6   9  80   1   5   0| 357k 5415k|   0    12k|1511005031
  5   8  83   0   5   0| 354k 5370k|   0     0 |1511005032
  5   8  83   0   4   0| 357k 5409k|   0     0 |1511005033
  4   8  82   0   5   0| 349k 5292k|   0     0 |1511005034
  5   8  83   0   5   0| 344k 5224k|   0     0 |1511005035
  5   8  82   1   5   0| 343k 5201k|   0    12k|1511005036
  5   8  83   0   5   0| 342k 5151k|   0     0 |1511005037
  5   8  82   0   5   0| 351k 5294k|   0     0 |1511005038
  5   8  82   0   5   0| 352k 5336k|   0     0 |1511005039
  5   9  82   0   5   0| 364k 5513k|   0     0 |1511005040
  5   8  83   0   4   0| 346k 5252k|   0     0 |1511005041
  6   9  79   2   5   0| 339k 5111k|   0    12k|1511005042
  5   8  83   0   5   0| 336k 5103k|   0     0 |1511005043
  5   8  82   0   5   0| 346k 5241k|   0     0 |1511005044
  5   8  83   0   5   0| 339k 5128k|   0     0 |1511005045
  5   8  83   0   5   0| 332k 4979k|   0     0 |1511005046
  5   8  81   1   5   0| 345k 5223k|   0    12k|1511005047
  5   9  82   0   5   0| 349k 5256k|   0     0 |1511005048
  5   8  83   0   5   0| 332k 5010k|   0    12k|1511005049
  5   8  82   0   5   0| 352k 5332k|   0     0 |1511005050
  5   8  84   0   5   0| 336k 5091k|   0     0 |1511005051
  5   8  82   1   4   0| 341k 5174k|   0    20k|1511005052
  5   8  83   0   5   0| 341k 5161k|   0     0 |1511005053
  5   8  84   0   4   0| 341k 5147k|   0  8192B|1511005054
  5   8  82   0   5   0| 348k 5294k|   0     0 |1511005055
  5   8  83   0   4   0| 344k 5210k|   0     0 |1511005056
  5   8  82   1   4   0| 336k 5079k|   0    20k|1511005057
  5   9  82   0   5   0| 339k 5121k|   0     0 |1511005058
  5   8  84   0   5   0| 336k 5092k|   0     0 |1511005059
  5   9  82   0   5   0| 341k 5137k|   0     0 |1511005060
  6   8  82   0   5   0| 330k 5010k|   0     0 |1511005061
  4   8  83   0   5   0| 332k 4985k|   0     0 |1511005062
  5   8  81   2   5   0| 341k 5163k|   0    12k|1511005063
  5   8  83   0   5   0| 317k 4776k|   0     0 |1511005064
  5   8  83   0   5   0| 347k 5260k|   0     0 |1511005065
  5   8  83   0   4   0| 333k 5030k|   0     0 |1511005066
  5   8  83   0   5   0| 345k 5219k|   0     0 |1511005067
  5   8  82   0   4   0| 357k 5353k|   0    12k|1511005068
