Throughput,Latency
9606,6.69
9527,6.71
10277,6.23
10071,6.35
10374,6.16
10198,6.27
10269,6.22
9845,6.5
9959,6.42
10541,6.06
11207,5.72
9620,6.64
10666,6.0
11065,5.76
10870,5.89
10485,6.1
10374,6.18
11067,5.78
10866,5.89
10585,6.04
10744,5.95
10859,5.9
10130,6.31
10274,6.22
10826,5.91
10276,6.22
10157,6.29
9931,6.45
10254,6.24
10455,6.11
10531,6.08
10716,5.96
11098,5.76
11107,5.75
10994,5.82
10775,5.92
10919,5.87
10247,6.24
10918,5.86
11212,5.69
10942,5.86
11280,5.67
11044,5.79
11008,5.8
11106,5.66
10806,6.02
11053,5.78
11257,5.69
10559,6.06
10917,5.86
11486,5.57
10878,5.88
11029,5.8
11170,5.72
10558,6.06
11475,5.57
11236,5.69
11009,5.81
11233,5.7
10428,6.13
10938,5.85
11177,5.72
11109,5.76
10934,5.85
10985,5.82
10844,5.91
11186,5.71
11088,5.77
9901,6.45
11266,5.68
11129,5.75
11418,5.6
11048,5.79
11142,5.74
11133,5.73
11185,5.73
10226,6.25
11421,5.6
11028,5.8
11129,5.75
