Throughput,Response time (ms),Queue time (ms),Queue length
8120.66666667,2715.81666667,280.34,7.66666666667
7902.0,2739.56333333,266.216666667,1.66666666667
8031.33333333,2753.86666667,307.413333333,0.0
8229.33333333,2655.23666667,238.856666667,5.33333333333
8127.0,2687.12,273.3,0.0
8143.66666667,2677.94666667,282.19,0.0
8246.0,2631.68333333,220.756666667,0.0
8117.66666667,2695.82,270.906666667,6.0
8378.66666667,2593.82666667,228.346666667,0.0
8166.33333333,2662.13666667,247.63,2.66666666667
8069.0,2705.28,272.24,3.0
8206.33333333,2659.52333333,269.9,0.0
8349.0,2602.15333333,238.843333333,2.66666666667
8220.33333333,2657.08666667,286.153333333,0.0
8401.33333333,2603.58,259.24,0.0
8255.0,2617.59666667,247.42,1.0
7900.0,2767.99666667,306.323333333,0.0
8341.0,2633.03,248.4,0.0
8190.66666667,2685.40666667,277.043333333,2.66666666667
8194.66666667,2668.02333333,252.42,0.0
7823.0,2775.87666667,306.14,0.0
8071.33333333,2727.19,250.14,0.333333333333
8040.0,2720.05,241.946666667,0.0
8235.66666667,2665.61666667,242.893333333,0.0
8275.0,2646.85,240.543333333,0.0
8063.33333333,2723.47,283.43,0.0
8264.33333333,2639.26666667,236.456666667,6.66666666667
8154.0,2657.28,253.243333333,0.333333333333
8193.33333333,2649.0,225.643333333,0.0
8267.0,2654.12666667,257.096666667,0.0
8152.33333333,2659.76666667,231.556666667,1.66666666667
8064.33333333,2694.08666667,264.16,3.33333333333
8215.33333333,2662.71333333,265.133333333,2.66666666667
8063.33333333,2721.67,281.35,0.666666666667
8179.33333333,2673.11333333,254.67,0.0
8199.0,2633.03666667,230.563333333,0.333333333333
7877.66666667,2752.1,272.323333333,0.0
8190.0,2666.38,257.813333333,2.66666666667
8130.0,2705.37666667,275.613333333,0.0
7904.66666667,2782.09666667,243.203333333,6.0
8010.0,2746.99,265.526666667,0.0
7981.33333333,2767.42,259.016666667,0.0
7919.33333333,2767.25333333,236.473333333,0.0
7607.0,2909.54666667,291.003333333,13.3333333333
7944.33333333,2777.55666667,276.89,2.66666666667
8103.66666667,2677.40666667,270.323333333,2.33333333333
8040.33333333,2722.80666667,277.73,8.66666666667
8219.0,2668.00666667,238.566666667,0.0
8224.33333333,2642.41,252.166666667,0.333333333333
8026.66666667,2731.46666667,282.55,2.33333333333
8132.33333333,2688.23,236.216666667,0.333333333333
8202.66666667,2671.91,249.493333333,10.3333333333
7946.0,2759.75666667,287.856666667,0.0
8106.0,2673.07333333,268.133333333,6.66666666667
8012.33333333,2781.84666667,294.07,2.0
8041.0,2748.47333333,257.54,0.0
8090.33333333,2739.36,261.5,0.0
7751.66666667,2859.22666667,329.396666667,4.0
8002.66666667,2741.23666667,246.363333333,4.66666666667
8016.0,2777.86666667,287.363333333,1.66666666667
7956.66666667,2825.47,279.573333333,0.0
7906.0,2797.79,273.6,10.3333333333
8051.33333333,2707.23666667,247.123333333,2.66666666667
8259.0,2676.88333333,261.62,1.0
7987.0,2801.93666667,296.843333333,6.33333333333
8126.66666667,2720.45,264.603333333,0.0
8250.66666667,2677.71666667,259.006666667,1.33333333333
7981.66666667,2751.15,302.35,0.0
8075.66666667,2693.99666667,258.16,0.0
7974.33333333,2751.91666667,286.006666667,11.6666666667
7964.33333333,2753.48666667,267.47,0.0
8272.66666667,2680.83,255.0,0.333333333333
8216.66666667,2655.67333333,212.746666667,3.66666666667
8191.66666667,2683.10333333,270.18,10.0
8009.0,2739.91333333,286.606666667,5.66666666667
8287.66666667,2637.74666667,245.253333333,0.0
8062.66666667,2765.26,296.46,0.666666666667
8126.0,2694.06333333,264.703333333,0.0
8227.66666667,2676.78666667,266.916666667,9.66666666667
7988.66666667,2782.38333333,280.433333333,12.3333333333
