Throughput,Latency
7646,4.18
7473,4.28
7394,4.32
7636,4.18
7543,4.24
7323,4.36
7598,4.2
7517,4.26
7988,4.0
8144,3.92
7589,4.21
8038,3.98
7657,4.17
8219,3.89
8028,3.98
7789,4.11
6746,4.73
8106,3.94
8291,3.86
7758,4.1
7798,4.1
8151,3.94
7854,4.06
8048,3.97
7946,4.02
8180,3.91
8143,3.92
8034,3.97
7823,4.1
7726,4.14
8237,3.88
7957,4.02
8088,3.95
7939,4.01
8112,3.95
8157,3.92
7869,4.06
7402,4.29
7663,4.2
7421,4.3
7782,4.11
7825,4.08
7942,4.01
7839,4.1
7675,4.16
7811,4.09
8007,3.99
8186,3.9
7904,4.05
7673,4.16
7854,4.07
7934,4.03
8007,3.96
8273,3.89
8551,3.74
7615,4.2
8054,3.96
7789,4.11
7623,4.19
7730,4.13
8135,3.93
7388,4.33
7566,4.22
7660,4.17
7564,4.22
7700,4.15
7744,4.13
7701,4.15
7806,4.07
7877,4.08
7880,4.06
7795,4.1
7544,4.18
7924,4.09
7573,4.22
7314,4.37
7097,4.49
7326,4.37
7150,4.47
7827,4.08
