[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  6   9  70   1  14   0|   0     0 |  34k 7568k|1510413922
  2   5  88   0   5   0| 969k   13M|   0     0 |1510413923
  2   4  91   0   3   0| 911k   12M|   0     0 |1510413924
  2   5  89   0   4   0| 911k   12M|   0     0 |1510413925
  2   5  90   0   3   0| 906k   12M|   0  4096B|1510413926
  1   4  91   0   4   0| 916k   12M|   0     0 |1510413927
  2   5  88   2   3   0| 911k   12M|   0    32k|1510413928
  2   5  89   0   4   0| 911k   12M|   0     0 |1510413929
  2   4  91   0   3   0| 912k   12M|   0     0 |1510413930
  1   5  90   0   4   0| 912k   12M|   0  4096B|1510413931
  2   4  91   0   3   0| 908k   12M|   0     0 |1510413932
  2   5  89   0   4   0| 914k   12M|   0     0 |1510413933
  2   5  88   1   4   0| 911k   12M|   0    12k|1510413934
  1   4  92   0   3   0| 911k   12M|   0     0 |1510413935
  2   5  90   0   3   0| 911k   12M|   0     0 |1510413936
  2   4  91   0   3   0| 912k   12M|   0     0 |1510413937
  1   5  90   0   4   0| 910k   12M|   0     0 |1510413938
  2   5  89   0   4   0| 909k   12M|   0     0 |1510413939
  2   5  88   2   3   0| 927k   12M|   0    12k|1510413940
  1   4  91   0   4   0| 911k   12M|   0     0 |1510413941
  2   5  90   0   3   0| 910k   12M|   0     0 |1510413942
  2   5  89   0   4   0| 913k   12M|   0     0 |1510413943
  2   4  91   0   3   0| 911k   12M|   0     0 |1510413944
  1   5  90   0   4   0| 906k   12M|   0     0 |1510413945
  2   5  88   2   3   0| 917k   12M|   0    12k|1510413946
  2   4  90   0   4   0| 913k   12M|   0     0 |1510413947
  2   5  90   0   3   0| 910k   12M|   0     0 |1510413948
  1   5  90   0   4   0| 911k   12M|   0     0 |1510413949
  2   4  91   0   3   0| 911k   12M|   0     0 |1510413950
  2   5  90   0   3   0| 914k   12M|   0     0 |1510413951
  1   5  89   1   4   0| 908k   12M|   0    12k|1510413952
  2   5  90   0   3   0| 911k   12M|   0     0 |1510413953
  2   4  90   0   4   0| 914k   12M|   0     0 |1510413954
  2   5  90   0   3   0| 908k   12M|   0     0 |1510413955
  1   5  90   0   4   0| 908k   12M|   0  8192B|1510413956
