Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3843.475,65.58930958152214,16.650583333333334,0.27599889586018095
2,3474.8625,77.60457817934007,18.41975,0.4004076636018967
3,3820.3708333333334,71.19735068155643,16.750958333333333,0.2898324402907815
Total,11138.708333333334,79.40931469801843,17.273763888888887,0.8750854517075122
