Throughput,Latency
621,3.22
655,3.04
611,3.26
653,3.05
647,3.08
634,3.14
633,3.15
591,3.37
623,3.21
629,3.17
634,3.14
624,3.19
654,3.05
652,3.06
652,3.06
654,3.05
633,3.15
590,3.38
635,3.14
625,3.19
619,3.22
632,3.15
637,3.12
575,3.47
644,3.1
656,3.04
644,3.1
678,2.94
688,2.9
694,2.87
676,2.94
661,3.02
654,3.04
653,3.05
647,3.09
664,3.0
663,3.01
606,3.29
627,3.18
649,3.08
630,3.16
635,3.14
624,3.19
635,3.15
609,3.28
616,3.24
617,3.24
648,3.07
603,3.31
635,3.14
648,3.08
640,3.11
652,3.06
626,3.18
607,3.28
579,3.43
601,3.33
650,3.06
610,3.27
601,3.33
626,3.18
627,3.18
623,3.2
628,3.18
617,3.23
650,3.07
639,3.12
629,3.16
656,3.03
623,3.21
630,3.16
662,3.02
640,3.11
615,3.25
634,3.14
624,3.19
599,3.34
616,3.24
626,3.18
627,3.17
