  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
  7049      0      0       0   7049   7049   2682.68    44.84   2613.75      0
   820      0      0       0    820    820   2628.35    10.18   2604.56      0
   753      0      0       0    753    753   2896.40    15.01   2865.56      0
   796      0      0       0    796    796   2682.10    25.65   2640.83      0
   770      0      0       0    770    770   2705.75    21.21   2668.21      0
   803      0      0       0    803    803   2732.38    69.24   2633.21      0
   822      0      0       0    822    822   2631.18    18.48   2596.44      0
   851      0      0       0    851    851   2526.91    15.38   2492.56      0
   856      0      0       0    856    856   2528.46    20.62   2492.53      0
   840      0      0       0    840    840   2519.89    13.29   2491.76      0
   840      0      0       0    840    840   2539.38    23.92   2495.11      0
   848      0      0       0    848    848   2523.73    18.73   2489.62      0
   860      0      0       0    860    860   2511.66    16.64   2477.28      0
   861      0      0       0    861    861   2552.31    33.08   2503.23      0
   826      0      0       0    826    826   2634.65    41.80   2576.49      0
   848      0      0       0    848    848   2605.81    44.48   2542.68      0
   880      0      0       0    880    880   2444.15    14.23   2415.09      0
   855      0      0       0    855    855   2545.70    33.81   2493.42      0
   884      0      0       0    884    884   2496.34    39.33   2436.93      0
   857      0      0       0    857    857   2512.77    42.09   2452.56      0
   825      0      0       0    825    825   2492.41    15.42   2462.47      0
   832      0      0       0    832    832   2598.00    11.93   2569.79      0
   820      0      0       0    820    820   2645.19    11.50   2619.07      0
   819      0      0       0    819    819   2578.66    10.65   2553.67      0
   857      0      0       0    857    857   2497.10    16.19   2466.19      0
   828      0      0       0    828    828   2526.77    11.07   2503.05      0
   873      0      0       0    873    873   2488.43    39.10   2425.58      0
   876      0      0       0    876    876   2446.78    14.17   2419.80      0
   877      0      0       0    877    877   2481.03    32.07   2433.82      0
   892      0      0       0    892    892   2425.74    11.66   2401.48      0
   888      0      0       0    888    888   2412.02    10.59   2385.37      0
   880      0      0       0    880    880   2472.94    13.23   2446.95      0
   870      0      0       0    870    870   2487.85    28.33   2442.09      0
   883      0      0       0    883    883   2419.52    10.14   2396.79      0
   892      0      0       0    892    892   2386.24    10.29   2361.39      0
   901      0      0       0    901    901   2332.73     9.82   2310.07      0
   898      0      0       0    898    898   2316.85    10.66   2289.83      0
   898      0      0       0    898    898   2374.55    12.29   2340.48      0
   911      0      0       0    911    911   2367.00    20.05   2323.63      0
   895      0      0       0    895    895   2387.49    10.85   2358.00      0
   884      0      0       0    884    884   2392.25    11.22   2368.14      0
   883      0      0       0    883    883   2428.84    17.92   2394.46      0
   900      0      0       0    900    900   2388.88    12.19   2361.73      0
   896      0      0       0    896    896   2402.46    40.90   2339.45      0
   908      0      0       0    908    908   2369.09    11.33   2344.57      0
   882      0      0       0    882    882   2469.02    11.69   2430.93      0
   884      0      0       0    884    884   2389.77    10.11   2362.17      0
   876      0      0       0    876    876   2472.98    10.36   2449.20      0
   876      0      0       0    876    876   2475.39    13.34   2445.67      0
   850      0      0       0    850    850   2492.97    10.44   2469.53      0
   876      0      0       0    876    876   2468.49     9.61   2443.63      0
   862      0      0       0    862    862   2464.32     9.81   2441.13      0
   870      0      0       0    870    870   2469.75    12.84   2439.87      0
   862      0      0       0    862    862   2488.52    14.34   2458.70      0
   855      0      0       0    855    855   2522.73    17.55   2490.87      0
   869      0      0       0    869    869   2471.00    14.59   2437.33      0
   876      0      0       0    876    876   2429.42    17.78   2398.33      0
   854      0      0       0    854    854   2509.35    10.02   2484.21      0
   883      0      0       0    883    883   2451.05    12.44   2423.11      0
   868      0      0       0    868    868   2454.73    18.25   2423.02      0
   892      0      0       0    892    892   2456.30    24.71   2413.56      0
   862      0      0       0    862    862   2538.30    18.37   2506.64      0
   836      0      0       0    836    836   2550.12    13.84   2519.93      0
   876      0      0       0    876    876   2454.90    21.65   2416.77      0
   876      0      0       0    876    876   2452.25    16.75   2421.96      0
   876      0      0       0    876    876   2441.44     9.36   2419.26      0
   887      0      0       0    887    887   2403.64    13.85   2374.92      0
   872      0      0       0    872    872   2463.29    18.46   2430.53      0
   877      0      0       0    877    877   2424.08    33.07   2373.33      0
   866      0      0       0    866    866   2461.00    15.44   2425.73      0
   828      0      0       0    828    828   2489.25    21.04   2454.17      0
   852      0      0       0    852    852   2555.52    42.01   2495.65      0
   878      0      0       0    878    878   2446.92    16.25   2414.34      0
   867      0      0       0    867    867   2465.89    23.52   2426.69      0
   835      0      0       0    835    835   2532.35    13.34   2504.62      0
   843      0      0       0    843    843   2545.21     9.75   2518.83      0
   851      0      0       0    851    851   2558.06    18.94   2519.45      0
   873      0      0       0    873    873   2499.09     9.49   2476.68      0
   862      0      0       0    862    862   2496.36    10.71   2469.80      0
   865      0      0       0    865    865   2451.87    15.03   2421.36      0
   884      0      0       0    884    884   2445.26    13.77   2418.08      0
   492      0      0       0    492    492   2501.08    10.60   2477.33      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
