Throughput,Latency
5777,3.46
5598,3.55
6129,3.25
5488,3.66
5680,3.5
6157,3.25
6121,3.27
6093,3.28
5892,3.39
5876,3.4
6045,3.29
5226,3.84
5698,3.49
5987,3.32
6240,3.21
5760,3.49
5969,3.35
5781,3.42
6156,3.27
6078,3.29
5965,3.35
5857,3.41
5439,3.66
5521,3.63
5821,3.43
5729,3.48
5830,3.41
5278,3.79
5860,3.41
5889,3.4
5716,3.46
5839,3.45
5822,3.44
5693,3.51
6187,3.21
5790,3.47
5557,3.57
5679,3.54
5863,3.41
5501,3.61
5661,3.54
5243,3.81
5459,3.65
6027,3.33
5788,3.44
5336,3.75
5657,3.53
5921,3.37
5449,3.67
5807,3.42
5221,3.84
4586,4.35
5402,3.69
5407,3.7
5418,3.69
5674,3.52
5441,3.67
5133,3.88
5332,3.75
5756,3.46
5745,3.46
5528,3.64
5586,3.57
5551,3.6
5428,3.67
5456,3.65
5674,3.54
5638,3.54
5707,3.49
5458,3.67
5551,3.59
4987,3.99
5191,3.87
5295,3.77
5912,3.37
5674,3.52
5582,3.59
5219,3.8
5743,3.5
5911,3.34
