[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  5  10  76   1   8   0|   0     0 |3195B  585k|1511007958
  2   5  88   0   5   0| 350k 3946k|   0     0 |1511007959
  2   7  85   0   6   0| 474k 6460k|   0     0 |1511007960
  2   8  83   0   7   0| 495k 6823k|   0     0 |1511007961
  3   9  78   2   8   0| 531k 7317k|   0    40k|1511007962
  2   8  83   0   7   0| 534k 7363k|   0     0 |1511007963
  3   8  82   0   7   0| 525k 7233k|   0     0 |1511007964
  2   8  83   0   7   0| 557k 7670k|   0     0 |1511007965
  2   8  83   0   7   0| 507k 6974k|   0     0 |1511007966
  3   8  82   0   7   0| 540k 7445k|   0    28k|1511007967
  2   8  81   2   7   0| 517k 7123k|   0    12k|1511007968
  3   8  82   0   7   0| 505k 6945k|   0     0 |1511007969
  2   8  83   0   7   0| 547k 7547k|   0     0 |1511007970
  2   8  83   0   7   0| 505k 6954k|   0     0 |1511007971
  3   8  81   0   8   0| 551k 7582k|   0     0 |1511007972
  2   8  83   0   7   0| 520k 7169k|   0     0 |1511007973
  2   8  81   2   7   0| 554k 7633k|   0    12k|1511007974
  3   8  82   0   7   0| 539k 7438k|   0     0 |1511007975
  2   8  83   0   7   0| 477k 6566k|   0     0 |1511007976
  3   8  82   0   7   0| 540k 7425k|   0     0 |1511007977
  2   9  81   0   8   0| 541k 7455k|   0     0 |1511007978
  3   8  82   0   7   0| 533k 7346k|   0     0 |1511007979
  2   8  80   3   7   0| 547k 7526k|   0    12k|1511007980
  3   8  81   0   8   0| 539k 7425k|   0     0 |1511007981
  2   8  83   0   7   0| 509k 7014k|   0     0 |1511007982
  3   8  82   0   7   0| 529k 7279k|   0     0 |1511007983
  2   8  83   0   7   0| 520k 7168k|   0     0 |1511007984
  3   9  80   0   8   0| 550k 7572k|   0     0 |1511007985
  2   8  81   2   7   0| 538k 7415k|   0    12k|1511007986
  3   8  82   0   7   0| 551k 7596k|   0     0 |1511007987
  2   8  83   0   7   0| 507k 6984k|   0     0 |1511007988
  2   9  82   0   7   0| 560k 7705k|   0     0 |1511007989
  3   8  81   0   8   0| 554k 7631k|   0     0 |1511007990
  2   8  84   0   6   0| 494k 6787k|   0     0 |1511007991
  2   8  80   2   8   0| 546k 7532k|   0    32k|1511007992
  3   9  80   0   8   0| 563k 7764k|   0     0 |1511007993
  3   8  82   0   7   0| 529k 7272k|   0     0 |1511007994
  2   8  82   0   8   0| 533k 7340k|   0     0 |1511007995
  2   8  83   0   7   0| 523k 7208k|   0     0 |1511007996
  3   8  82   0   7   0| 541k 7445k|   0     0 |1511007997
  2   9  75   6   8   0| 549k 7558k|   0    12k|1511007998
  3   8  82   0   7   0| 534k 7344k|   0     0 |1511007999
  2   8  83   0   7   0| 544k 7497k|   0     0 |1511008000
  3   8  82   0   7   0| 548k 7553k|   0     0 |1511008001
  2   9  81   0   8   0| 553k 7605k|   0  8192B|1511008002
  2   8  83   0   7   0| 520k 7180k|   0     0 |1511008003
  3   8  80   2   7   0| 531k 7300k|   0    12k|1511008004
  2   8  83   0   7   0| 549k 7572k|   0     0 |1511008005
  3   7  82   0   8   0| 507k 6989k|   0     0 |1511008006
  2   9  82   0   7   0| 553k 7620k|   0     0 |1511008007
  3   8  82   0   7   0| 543k 7472k|   0     0 |1511008008
  2   8  83   0   7   0| 531k 7305k|   0     0 |1511008009
  3   9  78   2   8   0| 558k 7685k|   0    12k|1511008010
  2   8  83   0   7   0| 538k 7416k|   0     0 |1511008011
  3   8  82   0   7   0| 539k 7429k|   0     0 |1511008012
  2   8  83   0   7   0| 530k 7293k|   0     0 |1511008013
  3   8  82   0   7   0| 508k 7011k|   0     0 |1511008014
  2   9  82   0   7   0| 552k 7589k|   0     0 |1511008015
  3   8  80   2   7   0| 550k 7591k|   0    12k|1511008016
  2   8  82   0   8   0| 548k 7534k|   0     0 |1511008017
  2   9  82   0   7   0| 531k 7322k|   0     0 |1511008018
  3   8  82   0   7   0| 562k 7745k|   0     0 |1511008019
  2   8  83   0   7   0| 554k 7631k|   0     0 |1511008020
  3   8  80   2   7   0| 502k 6901k|   0    12k|1511008021
  2   9  82   0   7   0| 547k 7522k|   0     0 |1511008022
  3   8  81   0   8   0| 546k 7516k|   0     0 |1511008023
  3   8  82   0   7   0| 548k 7545k|   0     0 |1511008024
