Throughput,Latency
10502,6.09
11150,5.74
10776,5.89
11328,5.68
10170,6.3
10477,6.1
11324,5.64
11048,5.6
7280,9.06
11188,5.74
11394,5.61
11206,5.69
11395,5.64
11589,5.51
11069,5.79
11305,5.66
11216,5.71
11124,5.75
10994,5.81
11610,5.49
10881,5.9
11017,5.8
11069,5.78
11015,5.81
11295,5.65
10998,5.83
10952,5.82
11171,5.74
11464,5.58
11090,5.73
11126,5.78
11968,5.35
11172,5.73
11584,5.5
11282,5.68
11716,5.48
11794,5.42
11568,5.54
11459,5.57
11602,5.53
11178,5.72
11426,5.6
11744,5.44
11550,5.53
11894,5.37
11636,5.51
11154,5.73
11571,5.53
11625,5.5
11800,5.43
11001,5.81
11636,5.5
11568,5.52
11493,5.57
11713,5.43
10358,6.2
9103,7.03
10095,6.33
10515,6.09
10634,6.02
11279,5.67
9906,6.45
10937,5.82
11314,5.68
10737,5.96
11462,5.58
11276,5.66
11087,5.79
11294,5.66
11593,5.51
11725,5.45
10796,5.89
11078,5.81
11335,5.64
11722,5.46
11179,5.72
11337,5.64
11166,5.73
11810,5.41
11083,5.78
