[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   3  92   3   1   0|   0     0 |  98k   22M|1510764988
  2   3  92   0   3   0|3314k  219k|   0     0 |1510764989
  4   4  88   0   4   0|6384k  421k|   0     0 |1510764990
  3   5  88   0   4   0|6795k  448k|   0     0 |1510764991
  3   4  88   0   5   0|6852k  451k|   0     0 |1510764992
  4   5  68  18   5   0|7004k  462k|   0    32k|1510764993
  3   5  88   0   4   0|7138k  471k|   0     0 |1510764994
  4   5  86   0   5   0|6926k  457k|   0     0 |1510764995
  3   4  89   0   4   0|6875k  453k|   0     0 |1510764996
  4   5  86   0   5   0|7081k  467k|   0     0 |1510764997
  3   5  87   1   4   0|7145k  472k|   0    12k|1510764998
  4   5  86   0   5   0|6996k  461k|   0     0 |1510764999
  3   5  87   0   5   0|7445k  491k|   0     0 |1510765000
  4   5  86   0   5   0|7387k  487k|   0     0 |1510765001
  4   4  88   0   4   0|7400k  488k|   0     0 |1510765002
  3   5  83   3   6   0|7426k  489k|   0    12k|1510765003
  4   6  85   0   5   0|7424k  490k|   0     0 |1510765004
  4   5  85   0   6   0|6965k  459k|   0     0 |1510765005
  4   5  86   0   5   0|6991k  461k|   0     0 |1510765006
  4   5  87   0   4   0|7112k  469k|   0     0 |1510765007
  3   5  87   0   5   0|7131k  470k|   0     0 |1510765008
  4   5  83   3   5   0|6885k  454k|   0    12k|1510765009
  4   5  86   0   5   0|6901k  455k|   0     0 |1510765010
  3   5  87   0   5   0|6731k  443k|   0     0 |1510765011
  4   5  85   0   6   0|7004k  462k|   0  4096B|1510765012
  4   5  86   0   5   0|7024k  463k|   0     0 |1510765013
  3   5  87   0   5   0|6595k  435k|   0     0 |1510765014
  4   6  84   1   5   0|7024k  463k|   0    12k|1510765015
  4   5  85   0   6   0|7105k  469k|   0     0 |1510765016
  4   5  86   0   5   0|7389k  487k|   0    28k|1510765017
  4   6  85   0   5   0|7114k  469k|   0     0 |1510765018
  4   5  86   0   5   0|7164k  473k|   0     0 |1510765019
