[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  91   1   3   0|   0     0 |4775B 1088k|1510522076
  1   1  96   0   2   0|1799k  122k|   0     0 |1510522077
  2   3  92   0   3   0|3228k  211k|   0     0 |1510522078
  2   3  92   0   3   0|2727k  175k|   0  8192B|1510522079
  1   2  95   0   2   0|2904k  189k|   0     0 |1510522080
  2   3  90   2   3   0|2997k  195k|   0    40k|1510522081
  2   3  92   0   3   0|2824k  185k|   0     0 |1510522082
  2   2  93   0   3   0|2798k  181k|   0     0 |1510522083
  2   3  92   0   3   0|2891k  188k|   0     0 |1510522084
  1   3  93   0   3   0|2783k  181k|   0     0 |1510522085
  2   2  93   0   3   0|2780k  181k|   0     0 |1510522086
  2   3  89   4   2   0|2734k  178k|   0    12k|1510522087
  1   2  94   0   3   0|2710k  177k|   0     0 |1510522088
  2   3  93   0   2   0|2786k  182k|   0     0 |1510522089
  2   2  93   0   3   0|2747k  178k|   0     0 |1510522090
  1   3  93   0   3   0|2699k  176k|   0     0 |1510522091
  2   2  94   0   2   0|2669k  174k|   0     0 |1510522092
  1   3  90   3   3   0|2750k  179k|   0    12k|1510522093
  2   2  94   0   2   0|2640k  172k|   0     0 |1510522094
  2   2  93   0   3   0|2627k  171k|   0     0 |1510522095
  1   3  94   0   2   0|2734k  178k|   0     0 |1510522096
  2   2  93   0   3   0|2776k  181k|   0     0 |1510522097
  2   3  92   0   3   0|2630k  171k|   0     0 |1510522098
  2   3  90   2   3   0|2754k  178k|   0    12k|1510522099
  1   2  95   0   2   0|2811k  183k|   0     0 |1510522100
  2   3  92   0   3   0|2750k  179k|   0     0 |1510522101
  2   2  93   0   3   0|2688k  175k|   0     0 |1510522102
  1   3  94   0   2   0|2757k  179k|   0     0 |1510522103
  2   2  93   0   3   0|2704k  176k|   0     0 |1510522104
  1   2  93   2   2   0|2697k  176k|   0    12k|1510522105
  2   3  92   0   3   0|2710k  176k|   0     0 |1510522106
  2   2  93   0   3   0|2588k  168k|   0     0 |1510522107
  1   3  93   0   3   0|2665k  174k|   0     0 |1510522108
  2   2  93   0   3   0|2756k  179k|   0    12k|1510522109
  2   3  93   0   2   0|2713k  176k|   0     0 |1510522110
  1   2  91   3   3   0|2830k  184k|   0    20k|1510522111
  2   3  93   0   2   0|2713k  177k|   0     0 |1510522112
  2   2  93   0   3   0|2707k  176k|   0     0 |1510522113
  2   3  92   0   3   0|2852k  186k|   0    28k|1510522114
  2   3  92   0   3   0|2853k  186k|   0     0 |1510522115
  1   2  94   0   3   0|2845k  186k|   0     0 |1510522116
  2   3  90   2   3   0|2759k  180k|   0    12k|1510522117
  2   2  94   0   2   0|2727k  178k|   0     0 |1510522118
  1   3  93   0   3   0|2621k  170k|   0     0 |1510522119
  2   2  94   0   2   0|2770k  181k|   0     0 |1510522120
  2   3  92   0   3   0|2906k  189k|   0     0 |1510522121
  1   2  94   0   3   0|2846k  186k|   0     0 |1510522122
  2   3  90   3   2   0|2645k  172k|   0    12k|1510522123
  1   2  94   0   3   0|2675k  173k|   0     0 |1510522124
  2   3  93   0   2   0|2702k  176k|   0     0 |1510522125
  2   2  93   0   3   0|2798k  182k|   0     0 |1510522126
  2   3  92   0   3   0|2808k  183k|   0     0 |1510522127
  1   2  95   0   2   0|2600k  168k|   0     0 |1510522128
  2   3  90   2   3   0|2581k  165k|   0    12k|1510522129
  1   2  95   0   2   0|2752k  180k|   0     0 |1510522130
  2   3  92   0   3   0|2778k  181k|   0     0 |1510522131
  2   2  93   0   3   0|2727k  178k|   0     0 |1510522132
  1   2  95   0   2   0|2642k  172k|   0     0 |1510522133
  2   3  92   0   3   0|2643k  172k|   0     0 |1510522134
  2   2  92   2   2   0|2660k  173k|   0    12k|1510522135
  1   3  93   0   3   0|2831k  184k|   0     0 |1510522136
  2   2  93   0   3   0|2963k  193k|   0     0 |1510522137
  2   3  92   0   3   0|2986k  195k|   0     0 |1510522138
  2   3  93   0   2   0|3018k  197k|   0     0 |1510522139
  2   3  92   0   3   0|2849k  186k|   0     0 |1510522140
