Throughput,Latency
7138,1.1
7201,1.11
7332,1.09
7123,1.11
6882,1.16
7248,1.09
7116,1.12
7406,1.08
6562,1.21
7072,1.13
6848,1.16
6712,1.18
6542,1.21
7666,1.04
6572,1.21
7166,1.1
7224,1.11
6727,1.18
6567,1.21
6732,1.18
7121,1.12
6825,1.16
5723,1.38
6716,1.19
6913,1.15
6439,1.24
6524,1.16
6484,1.29
6991,1.13
7135,1.12
6724,1.18
6586,1.2
5498,1.44
6118,1.3
6369,1.25
6508,1.23
5945,1.33
6065,1.31
6411,1.24
6421,1.24
6325,1.26
6445,1.24
6091,1.3
7733,1.03
5978,1.33
6681,1.2
6951,1.14
7524,1.06
7328,1.09
8204,0.97
7076,1.12
7559,1.06
6944,1.14
6641,1.2
6093,1.3
6144,1.28
5948,1.34
6238,1.27
6181,1.29
6207,1.28
6370,1.25
6586,1.2
6552,1.22
6717,1.18
6514,1.22
6044,1.32
6223,1.28
6247,1.27
5828,1.36
6234,1.28
6529,1.22
6460,1.23
6504,1.22
6349,1.25
7092,1.12
6964,1.15
6928,1.15
6335,1.25
6331,1.26
6466,1.23
