Throughput,Latency
850,2.35
828,2.41
830,2.4
875,2.28
861,2.32
868,2.29
840,2.37
857,2.33
876,2.28
866,2.31
900,2.21
866,2.3
848,2.35
869,2.3
860,2.32
828,2.4
850,2.35
850,2.34
863,2.31
838,2.38
844,2.36
825,2.42
838,2.38
893,2.24
849,2.35
863,2.31
831,2.4
863,2.31
868,2.3
879,2.26
881,2.26
882,2.26
827,2.41
858,2.32
870,2.3
863,2.31
840,2.38
840,2.37
877,2.28
901,2.21
891,2.24
818,2.43
889,2.25
875,2.28
826,2.42
832,2.4
862,2.31
921,2.17
885,2.25
868,2.3
856,2.33
826,2.41
854,2.33
885,2.25
880,2.27
879,2.27
912,2.18
862,2.31
891,2.24
880,2.27
830,2.4
831,2.4
876,2.28
966,2.07
973,2.05
932,2.14
848,2.35
880,2.27
875,2.28
871,2.29
941,2.12
947,2.11
940,2.12
939,2.12
962,2.07
918,2.17
960,2.08
940,2.12
893,2.23
826,2.41
