Throughput,Latency
984,2.03
992,2.01
947,2.1
818,2.44
782,2.55
767,2.6
872,2.29
864,2.31
850,2.35
823,2.42
904,2.21
897,2.22
916,2.17
892,2.23
872,2.29
912,2.18
900,2.22
894,2.23
870,2.29
873,2.29
899,2.22
892,2.23
860,2.32
857,2.32
816,2.44
907,2.2
868,2.3
884,2.25
916,2.18
888,2.24
899,2.22
894,2.23
886,2.25
906,2.2
878,2.27
915,2.18
945,2.11
912,2.19
910,2.19
870,2.3
893,2.23
868,2.3
907,2.19
902,2.21
901,2.21
852,2.34
920,2.17
906,2.2
875,2.28
870,2.29
789,2.53
857,2.33
890,2.24
863,2.31
764,2.61
821,2.43
851,2.34
909,2.2
876,2.27
916,2.18
900,2.21
872,2.29
897,2.22
955,2.09
951,2.1
966,2.07
904,2.2
873,2.29
878,2.27
900,2.21
876,2.27
890,2.24
933,2.14
950,2.1
923,2.16
874,2.28
958,2.08
957,2.08
923,2.16
863,2.31
