Throughput,Latency
6081,4.27
6559,3.96
6246,4.12
5829,4.5
5516,4.71
6060,4.29
5878,4.42
5700,4.55
6074,4.26
5895,4.4
5541,4.71
5932,4.38
6435,4.04
6615,3.93
6284,4.13
6106,4.25
5963,4.33
6315,4.13
5768,4.5
6053,4.29
6033,4.3
5625,4.61
6219,4.18
5896,4.39
6336,4.11
5721,4.54
5781,4.48
5970,4.36
6497,4.0
6330,4.1
6188,4.2
5789,4.48
6331,4.09
5944,4.38
6102,4.26
5439,4.77
5562,4.67
6072,4.28
5792,4.48
5815,4.45
5768,4.52
6152,4.22
6211,4.18
5983,4.33
6330,4.11
5990,4.31
6003,4.31
6121,4.27
6522,3.98
4791,4.75
5376,5.43
4827,5.37
5679,4.57
5882,4.42
6225,4.17
6147,4.23
6083,4.27
6123,4.24
6136,4.23
6429,4.04
5840,4.43
6177,4.22
6232,4.16
5983,4.34
6326,4.11
6143,4.22
5636,4.61
5456,4.75
6289,4.14
4995,5.19
5864,4.44
6238,4.13
6044,4.32
6290,4.13
6550,3.97
6199,4.18
5579,4.66
6437,4.03
6091,4.27
5920,4.38
