[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  92   1   2   0|   0     0 |  42k   49M|1510768215
  2  12  11   0  75   0| 438k 1075k|   0     0 |1510768216
  1  11  13   0  75   0| 553k 1397k|   0     0 |1510768217
  2  13  10   0  75   0| 604k 1545k|   0     0 |1510768218
 12  14  62   0  13   0|5963k   15M|   0     0 |1510768219
  4   4  89   0   3   0|7368k   18M|   0    92k|1510768220
  4   7  85   0   4   0|7388k   18M|   0   156k|1510768221
  5   6  87   0   3   0|7121k   18M|   0     0 |1510768222
  2   4  90   0   4   0|7532k   19M|   0     0 |1510768223
  4   5  87   0   3   0|7688k   19M|   0     0 |1510768224
  2   4  91   0   3   0|8092k   20M|   0     0 |1510768225
  2   5  89   0   4   0|7367k   18M|   0    20k|1510768226
  2   5  90   0   3   0|7431k   19M|   0     0 |1510768227
  2   4  91   0   3   0|8044k   20M|   0     0 |1510768228
  2   4  91   0   3   0|8212k   21M|   0     0 |1510768229
  2   4  91   0   3   0|8117k   20M|   0     0 |1510768230
  3   4  90   0   3   0|8345k   21M|   0    12k|1510768231
  3   5  88   0   4   0|8091k   20M|   0   112k|1510768232
  3   6  87   0   4   0|7230k   18M|   0     0 |1510768233
  2   6  87   0   5   0|5771k   14M|   0     0 |1510768234
  2   4  91   0   3   0|7653k   19M|   0     0 |1510768235
  2   4  91   0   3   0|7603k   19M|   0     0 |1510768236
  2   4  90   0   4   0|7924k   20M|   0    24k|1510768237
  2   4  92   0   3   0|7871k   20M|   0     0 |1510768238
  2   4  91   0   3   0|7948k   20M|   0     0 |1510768239
  2   4  91   0   3   0|8083k   20M|   0     0 |1510768240
  2   4  91   0   3   0|8215k   21M|   0     0 |1510768241
  2   4  91   0   3   0|8119k   20M|   0    36k|1510768242
  2   5  88   0   5   0|6660k   17M|   0     0 |1510768243
  2   5  88   0   5   0|7465k   19M|   0     0 |1510768244
  2   3  92   0   3   0|8433k   21M|   0     0 |1510768245
  2   4  92   0   3   0|7924k   20M|   0     0 |1510768246
  2   4  91   0   4   0|7915k   20M|   0    48k|1510768247
  2   4  92   0   3   0|7924k   20M|   0    32k|1510768248
  2   4  91   0   3   0|8097k   20M|   0     0 |1510768249
