Throughput,Latency
5530,0.72
5275,0.74
4961,0.8
5147,0.76
4911,0.81
5220,0.75
5311,0.74
5230,0.76
5396,0.73
5348,0.74
5353,0.74
5561,0.71
5398,0.73
5410,0.73
5417,0.73
5287,0.74
4748,0.84
5369,0.74
5115,0.77
5199,0.76
5235,0.76
4818,0.82
5021,0.79
5039,0.79
5211,0.76
5150,0.77
5396,0.74
5278,0.75
5028,0.79
4950,0.8
5234,0.75
5145,0.77
5148,0.77
5287,0.75
5072,0.78
4942,0.8
4667,0.85
4854,0.82
5039,0.78
5015,0.79
4855,0.81
5413,0.73
5155,0.77
5114,0.77
5025,0.79
4916,0.8
4962,0.8
5119,0.77
5105,0.78
4932,0.8
4819,0.82
5173,0.77
5230,0.76
4931,0.8
5074,0.78
5253,0.76
5215,0.76
5114,0.77
5204,0.76
5082,0.78
5361,0.73
5163,0.77
4854,0.82
5072,0.78
4870,0.81
5076,0.78
4694,0.84
5274,0.75
5254,0.75
4752,0.83
5461,0.73
5176,0.76
5210,0.77
5394,0.74
5334,0.74
5352,0.74
5296,0.75
5150,0.77
4992,0.79
4979,0.8
