[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   3  92   2   1   0|   0     0 |  85k   17M|1510858203
  1   3  94   0   2   0| 237k 3550k|   0     0 |1510858204
  2   5  88   0   5   0| 455k 8642k|   0     0 |1510858205
  1   4  92   0   3   0| 498k 9507k|   0     0 |1510858206
  2   6  87   0   5   0| 525k   10M|   0     0 |1510858207
  2   5  89   0   4   0| 504k 9643k|   0     0 |1510858208
  2   5  87   2   4   0| 538k   10M|   0    36k|1510858209
  2   5  89   0   4   0| 530k   10M|   0     0 |1510858210
  2   5  89   0   4   0| 549k   10M|   0     0 |1510858211
  2   5  89   0   4   0| 533k   10M|   0     0 |1510858212
  2   5  88   0   5   0| 532k   10M|   0     0 |1510858213
  1   5  90   0   4   0| 537k   10M|   0     0 |1510858214
  2   5  87   2   4   0| 529k   10M|   0    12k|1510858215
  2   5  88   0   5   0| 542k   10M|   0     0 |1510858216
  2   5  89   0   4   0| 538k   10M|   0     0 |1510858217
  2   6  88   0   4   0| 547k   10M|   0     0 |1510858218
  2   5  89   0   4   0| 536k   10M|   0    20k|1510858219
  2   5  89   0   4   0| 534k   10M|   0     0 |1510858220
  2   5  86   3   4   0| 530k   10M|   0    12k|1510858221
  2   6  87   0   5   0| 545k   10M|   0     0 |1510858222
  2   5  89   0   4   0| 524k   10M|   0     0 |1510858223
  1   5  89   0   5   0| 537k   10M|   0     0 |1510858224
  2   6  88   0   4   0| 549k   10M|   0     0 |1510858225
  2   5  89   0   4   0| 545k   10M|   0     0 |1510858226
  2   5  87   1   5   0| 539k   10M|   0    12k|1510858227
  2   5  89   0   4   0| 552k   10M|   0     0 |1510858228
  2   5  89   0   4   0| 545k   10M|   0     0 |1510858229
  2   6  88   0   4   0| 529k   10M|   0     0 |1510858230
  2   5  88   0   5   0| 550k   10M|   0     0 |1510858231
  2   5  89   0   4   0| 548k   10M|   0     0 |1510858232
  2   6  63  24   5   0| 556k   10M|   0    12k|1510858233
  2   5  88   0   5   0| 533k   10M|   0  8192B|1510858234
  2   5  89   0   4   0| 526k   10M|   0     0 |1510858235
  2   5  89   0   4   0| 539k   10M|   0     0 |1510858236
  2   6  88   0   4   0| 547k   10M|   0     0 |1510858237
  2   6  87   0   5   0| 536k   10M|   0     0 |1510858238
