Throughput,Latency
492,4.06
635,3.13
626,3.19
660,3.02
642,3.1
648,3.07
637,3.12
646,3.08
555,3.59
634,3.14
643,3.1
650,3.07
657,3.03
671,2.97
648,3.07
666,2.99
625,3.19
653,3.05
648,3.07
642,3.1
655,3.04
663,3.01
658,3.02
657,3.04
666,2.99
643,3.1
661,3.01
653,3.05
671,2.97
677,2.94
659,3.02
653,3.06
653,3.05
663,3.0
642,3.1
659,3.02
634,3.14
668,2.98
664,3.01
652,3.05
667,2.98
640,3.11
658,3.03
646,3.09
640,3.1
635,3.14
639,3.12
642,3.1
668,2.98
630,3.15
633,3.15
633,3.15
634,3.14
644,3.1
651,3.06
646,3.09
648,3.08
652,3.05
652,3.06
651,3.06
685,2.92
634,3.11
628,3.21
657,3.03
633,3.14
651,3.06
678,2.94
647,3.07
656,3.03
663,3.01
651,3.06
641,3.1
656,3.04
649,3.07
661,3.01
640,3.11
642,3.1
656,3.03
648,3.08
660,3.02
