[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |  14k   31M|1510490600
 14  13  72   0   1   0|7044k 7052k|   0     0 |1510490601
  7   7  84   0   2   0|8458k 8471k|   0     0 |1510490602
  4   4  90   0   2   0|8673k 8664k|   0    68k|1510490603
  3   4  92   0   2   0|9241k 9250k|   0     0 |1510490604
  4   4  90   0   2   0|9150k 9150k|   0     0 |1510490605
  3   4  91   0   2   0|9105k 9095k|   0     0 |1510490606
  3   4  91   0   2   0|9305k 9316k|   0     0 |1510490607
  3   3  93   0   1   0|8956k 8953k|   0     0 |1510490608
  3   4  91   0   2   0|9581k 9582k|   0    12k|1510490609
  3   4  92   0   1   0|9521k 9523k|   0     0 |1510490610
  3   4  91   0   2   0|9481k 9482k|   0     0 |1510490611
  3   3  92   0   2   0|8564k 8565k|   0     0 |1510490612
  3   4  92   0   2   0|9472k 9472k|   0     0 |1510490613
  4   5  90   0   2   0|9521k 9521k|   0     0 |1510490614
  2   3  93   0   1   0|9294k 9294k|   0   132k|1510490615
  2   3  93   0   2   0|9390k 9388k|   0     0 |1510490616
  2   4  93   0   1   0|9214k 9215k|   0     0 |1510490617
  2   4  92   0   2   0|9061k 9061k|   0     0 |1510490618
  2   4  92   0   2   0|8713k 8714k|   0     0 |1510490619
  2   4  92   0   2   0|9184k 9184k|   0    32k|1510490620
  2   3  93   0   2   0|9268k 9268k|   0     0 |1510490621
  2   4  93   0   2   0|9238k 9238k|   0     0 |1510490622
  2   3  93   0   1   0|9098k 9096k|   0     0 |1510490623
  2   3  94   0   1   0|9135k 9128k|   0     0 |1510490624
  2   3  93   0   1   0|9173k 9182k|   0    12k|1510490625
  2   3  93   0   2   0|9489k 9463k|   0     0 |1510490626
  2   3  93   0   2   0|9361k 9376k|   0     0 |1510490627
  2   3  93   0   2   0|9384k 9394k|   0     0 |1510490628
  2   3  93   0   2   0|9456k 9456k|   0     0 |1510490629
  2   4  93   0   1   0|9391k 9374k|   0    36k|1510490630
  2   3  92   0   2   0|9070k 9088k|   0    20k|1510490631
  2   3  93   0   1   0|8835k 8835k|   0     0 |1510490632
  2   3  93   0   2   0|9403k 9403k|   0     0 |1510490633
  2   4  93   0   2   0|9160k 9160k|   0     0 |1510490634
  2   3  93   0   2   0|9266k 9265k|   0  4096B|1510490635
  2   4  92   0   2   0|9424k 9424k|   0     0 |1510490636
  2   3  91   1   2   0|9190k 9185k|   0    20k|1510490637
  2   3  93   0   2   0|9248k 9253k|   0     0 |1510490638
  2   3  93   0   1   0|9529k 9527k|   0     0 |1510490639
  2   3  93   0   2   0|9198k 9201k|   0     0 |1510490640
  2   3  93   0   2   0|9354k 9350k|   0     0 |1510490641
  2   3  93   0   2   0|9241k 9245k|   0    12k|1510490642
  2   3  93   0   2   0|9360k 9356k|   0     0 |1510490643
  2   3  93   0   2   0|9262k 9267k|   0     0 |1510490644
  2   3  93   0   2   0|8842k 8840k|   0    32k|1510490645
  2   4  92   0   2   0|9459k 9460k|   0     0 |1510490646
  2   4  92   0   2   0|9032k 9032k|   0    12k|1510490647
  2   3  93   0   2   0|9480k 9480k|   0     0 |1510490648
  2   4  92   0   2   0|8784k 8784k|   0     0 |1510490649
  2   3  93   0   2   0|9313k 9313k|   0  8192B|1510490650
  2   3  93   0   1   0|9179k 9178k|   0     0 |1510490651
  2   3  93   0   2   0|9314k 9315k|   0    24k|1510490652
  2   3  93   0   2   0|9050k 9049k|   0     0 |1510490653
  2   3  93   0   2   0|9432k 9433k|   0     0 |1510490654
  2   3  93   0   2   0|9163k 9163k|   0     0 |1510490655
  2   4  92   0   2   0|9453k 9454k|   0     0 |1510490656
  2   4  92   0   2   0|9064k 9064k|   0    12k|1510490657
  2   3  93   0   2   0|8858k 8857k|   0     0 |1510490658
  2   3  93   0   2   0|9157k 9152k|   0     0 |1510490659
  2   4  92   0   2   0|8967k 8960k|   0    20k|1510490660
  2   4  93   0   2   0|9255k 9267k|   0     0 |1510490661
  2   3  93   0   2   0|9430k 9430k|   0    12k|1510490662
  2   3  93   0   2   0|9136k 9129k|   0     0 |1510490663
  2   4  93   0   2   0|9343k 9350k|   0     0 |1510490664
  2   4  92   0   2   0|8760k 8746k|   0  8192B|1510490665
  2   4  92   0   2   0|9316k 9331k|   0     0 |1510490666
  2   3  92   0   2   0|8720k 8719k|   0    20k|1510490667
  2   3  93   0   2   0|9136k 9137k|   0     0 |1510490668
  2   4  93   0   2   0|9388k 9387k|   0     0 |1510490669
  2   3  92   0   3   0|9218k 9219k|   0  8192B|1510490670
  2   3  93   0   2   0|8974k 8972k|   0     0 |1510490671
  2   3  93   0   2   0|9318k 9310k|   0    20k|1510490672
  2   3  93   0   2   0|9096k 9105k|   0     0 |1510490673
  2   3  93   0   2   0|9279k 9278k|   0     0 |1510490674
  2   3  93   0   2   0|9183k 9168k|   0     0 |1510490675
  2   3  93   0   2   0|9221k 9235k|   0     0 |1510490676
  4   4  90   0   2   0|8919k 8919k|   0    12k|1510490677
  2   4  93   0   2   0|9367k 9368k|   0     0 |1510490678
  2   4  92   0   2   0|8835k 8834k|   0     0 |1510490679
  2   3  92   0   2   0|8891k 8885k|   0     0 |1510490680
  2   3  93   0   2   0|9049k 9056k|   0     0 |1510490681
  2   3  93   0   2   0|9053k 9053k|   0    12k|1510490682
  3   3  93   0   2   0|8639k 8639k|   0     0 |1510490683
  2   3  92   0   3   0|8768k 8765k|   0     0 |1510490684
  2   3  93   0   2   0|8934k 8935k|   0    12k|1510490685
  2   3  93   0   2   0|8938k 8938k|   0     0 |1510490686
  2   3  92   0   2   0|9157k 9157k|   0    24k|1510490687
  2   4  93   0   2   0|8969k 8969k|   0     0 |1510490688
  2   3  93   0   2   0|8899k 8899k|   0     0 |1510490689
  2   3  94   0   2   0|7573k 7574k|   0    20k|1510490690
