MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,4353.420833333334,157.28154133961357,1.9312691666666666,0.06400147720684499,0.12573320833333332,0.02411598440639465,0.45416666666666666,1.7494719267010834,1.7876604166666668,0.05355930266459519
2,4111.608333333334,120.94926463793594,2.114929416666667,0.05489169191689488,0.10919445833333331,0.022930443845148203,0.5791666666666667,1.7410810777750507,1.98836175,0.05279719743675541
Total,8465.029166666667,229.41237281944916,2.0230992916666666,0.10953355332826752,0.11746383333333332,0.0249211229312782,1.0333333333333334,2.6573757254412813,1.8880110833333332,0.1136373493344106
