  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
  6904      0      0       0   6904   6904   2644.19    37.16   2576.80      0
   887      0      0       0    887    887   2470.71    15.40   2431.67      0
   885      0      0       0    885    885   2438.63    12.75   2412.55      0
   891      0      0       0    891    891   2445.72    26.22   2327.45      0
   896      0      0       0    896    896   2422.94    30.09   2378.10      0
   888      0      0       0    888    888   2443.76    11.72   2417.25      0
   861      0      0       0    861    861   2546.18    14.87   2490.49      0
   897      0      0       0    897    897   2429.42    12.07   2402.85      0
   881      0      0       0    881    881   2471.96    12.17   2430.71      0
   901      0      0       0    901    901   2379.56    13.19   2352.10      0
   886      0      0       0    886    886   2423.47    12.63   2354.28      0
   909      0      0       0    909    909   2345.59    17.82   2312.96      0
   881      0      0       0    881    881   2504.41    32.38   2377.49      0
   920      0      0       0    920    920   2302.14    15.73   2272.07      0
   904      0      0       0    904    904   2381.15    15.25   2351.60      0
   909      0      0       0    909    909   2418.63    17.50   2377.50      0
   915      0      0       0    915    915   2384.37    15.16   2352.79      0
   914      0      0       0    914    914   2384.87    19.14   2349.18      0
   920      0      0       0    920    920   2342.45    20.32   2307.59      0
   901      0      0       0    901    901   2407.84    15.59   2375.37      0
   876      0      0       0    876    876   2460.30    15.35   2426.07      0
   904      0      0       0    904    904   2399.42    12.79   2363.79      0
   890      0      0       0    890    890   2348.37    14.20   2319.27      0
   858      0      0       0    858    858   2411.36    17.57   2369.03      0
   872      0      0       0    872    872   2409.89    13.72   2380.12      0
   868      0      0       0    868    868   2436.09    18.47   2402.84      0
   858      0      0       0    858    858   2411.82    16.87   2378.90      0
   890      0      0       0    890    890   2425.61    19.03   2387.15      0
   897      0      0       0    897    897   2398.31    20.17   2363.22      0
   917      0      0       0    917    917   2378.97    17.57   2341.38      0
   887      0      0       0    887    887   2412.71    17.38   2379.85      0
   891      0      0       0    891    891   2406.15    17.45   2369.86      0
   906      0      0       0    906    906   2419.92    12.33   2392.63      0
   899      0      0       0    899    899   2414.03    14.77   2376.32      0
   896      0      0       0    896    896   2423.93    16.67   2392.42      0
   881      0      0       0    881    881   2444.76    14.24   2409.15      0
   882      0      0       0    882    882   2435.90    12.75   2405.59      0
   896      0      0       0    896    896   2446.26    16.24   2415.19      0
   881      0      0       0    881    881   2435.78    17.70   2397.25      0
   901      0      0       0    901    901   2397.08    16.01   2366.68      0
   882      0      0       0    882    882   2460.13    13.89   2426.80      0
   880      0      0       0    880    880   2412.03    13.77   2383.96      0
   869      0      0       0    869    869   2478.32    17.36   2438.51      0
   903      0      0       0    903    903   2396.35    13.67   2367.69      0
   880      0      0       0    880    880   2422.68    13.42   2393.14      0
   889      0      0       0    889    889   2418.69    14.60   2382.85      0
   867      0      0       0    867    867   2501.02    15.59   2470.26      0
   887      0      0       0    887    887   2464.32    22.58   2420.00      0
   885      0      0       0    885    885   2444.30    29.65   2398.61      0
   905      0      0       0    905    905   2400.20    26.24   2345.26      0
   892      0      0       0    892    892   2457.45    19.73   2416.79      0
   878      0      0       0    878    878   2450.48    16.72   2420.31      0
   873      0      0       0    873    873   2521.20    28.32   2469.11      0
   893      0      0       0    893    893   2448.81    14.81   2418.10      0
   898      0      0       0    898    898   2378.27    19.34   2330.27      0
   888      0      0       0    888    888   2437.62    32.65   2385.79      0
   886      0      0       0    886    886   2397.85    16.73   2366.70      0
   900      0      0       0    900    900   2408.71    17.41   2367.09      0
   901      0      0       0    901    901   2416.22    14.94   2386.09      0
   892      0      0       0    892    892   2457.01    26.67   2400.01      0
   895      0      0       0    895    895   2429.91    30.75   2368.74      0
   908      0      0       0    908    908   2363.29    18.73   2329.58      0
   888      0      0       0    888    888   2439.40    15.81   2376.72      0
   893      0      0       0    893    893   2458.32    19.64   2369.79      0
   897      0      0       0    897    897   2439.07    19.69   2397.99      0
   892      0      0       0    892    892   2426.14    13.89   2398.05      0
   885      0      0       0    885    885   2487.58    34.58   2407.09      0
   886      0      0       0    886    886   2460.28    20.80   2413.64      0
   892      0      0       0    892    892   2432.51    21.39   2394.70      0
   884      0      0       0    884    884   2437.02    16.36   2338.09      0
   879      0      0       0    879    879   2411.83    14.63   2382.01      0
   924      0      0       0    924    924   2412.00    16.43   2319.90      0
   907      0      0       0    907    907   2370.68    26.32   2307.64      0
   922      0      0       0    922    922   2324.22    24.81   2284.12      0
   894      0      0       0    894    894   2384.23    18.18   2314.69      0
   906      0      0       0    906    906   2357.78    13.22   2328.69      0
   907      0      0       0    907    907   2390.13    11.84   2351.63      0
   900      0      0       0    900    900   2383.02    12.88   2346.91      0
   912      0      0       0    912    912   2319.32    13.17   2292.21      0
   896      0      0       0    896    896   2453.51    29.04   2391.97      0
   892      0      0       0    892    892   2401.77    15.42   2372.70      0
   714      0      0       0    714    714   2435.03    12.17   2402.94      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
