Throughput,Latency
14129,3.42
14938,3.2
14503,3.32
14690,3.25
14474,3.33
14050,3.39
14722,3.27
14249,3.37
13824,3.45
13438,3.58
14176,3.38
14516,3.31
13983,3.44
13920,3.44
14352,3.35
14638,3.28
14927,3.21
13964,3.43
14636,3.27
14786,3.23
14503,3.32
14567,3.3
14050,3.39
14860,3.25
14655,3.27
14355,3.32
14913,3.24
14570,3.28
14310,3.36
14103,3.4
14172,3.39
14152,3.38
14751,3.27
15070,3.18
14814,3.24
14353,3.34
14837,3.23
13486,3.56
13840,3.46
13968,3.44
14739,3.25
14732,3.26
14001,3.41
14349,3.35
14272,3.35
13888,3.45
14514,3.32
14030,3.41
14291,3.36
14640,3.26
14715,3.27
14633,3.28
14336,3.34
14414,3.33
13950,3.43
14454,3.32
14596,3.28
14038,3.42
14062,3.4
14210,3.39
14003,3.42
14062,3.39
14148,3.41
14698,3.26
14593,3.28
14051,3.42
14592,3.28
13747,3.5
14019,3.41
14145,3.39
14159,3.39
14165,3.38
14372,3.34
13850,3.46
14331,3.37
14486,3.31
14447,3.31
14114,3.4
13670,3.52
14906,3.21
