Throughput,Latency
5956,4.69
5953,4.71
6021,4.64
5486,5.1
5723,4.89
6040,4.64
5949,4.71
5814,4.82
5767,4.84
5997,4.67
6015,4.65
5969,4.69
5978,4.69
6015,4.65
6150,4.55
5981,4.68
5771,4.83
5881,4.77
5903,4.74
5842,4.78
5958,4.7
6042,4.63
5794,4.83
5751,4.86
5766,4.86
5894,4.75
6051,4.62
5904,4.74
5703,4.92
5988,4.67
6107,4.58
5714,4.9
6019,4.65
5854,4.78
5890,4.75
5928,4.72
5828,4.81
5817,4.8
5871,4.78
5801,4.81
5961,4.7
5991,4.67
5973,4.68
5974,4.69
5923,4.72
5783,4.84
6011,4.65
5933,4.71
5764,4.85
5794,4.84
5960,4.7
5843,4.78
5872,4.76
5804,4.83
5705,4.9
5998,4.66
5849,4.79
6050,4.62
5953,4.71
5745,4.86
5780,4.85
5706,4.9
5815,4.8
5526,5.08
5432,5.16
5849,4.78
5751,4.87
5770,4.85
5721,4.9
5713,4.9
5994,4.66
5708,4.91
5765,4.85
5750,4.88
5780,4.83
5573,5.03
5860,4.77
5823,4.8
5796,4.83
5794,4.84
