[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   6  85   1   5   0|   0     0 |  15k 3562k|1510775161
  2   4  90   0   4   0| 228k 2599k|   0     0 |1510775162
  2   5  89   0   4   0| 225k 2556k|   0     0 |1510775163
  1   4  91   0   4   0| 226k 2568k|   0     0 |1510775164
  2   4  90   0   4   0| 228k 2589k|   0     0 |1510775165
  2   4  86   4   4   0| 218k 2465k|   0    36k|1510775166
  1   5  89   0   5   0| 226k 2564k|   0     0 |1510775167
  2   4  90   0   4   0| 222k 2513k|   0     0 |1510775168
  2   4  90   0   4   0| 223k 2524k|   0     0 |1510775169
  2   5  88   0   5   0| 229k 2611k|   0     0 |1510775170
  2   4  90   0   4   0| 228k 2574k|   0     0 |1510775171
  1   4  88   3   4   0| 226k 2558k|   0    12k|1510775172
  2   5  89   0   4   0| 229k 2607k|   0     0 |1510775173
  2   4  89   0   5   0| 230k 2629k|   0     0 |1510775174
  2   5  89   0   4   0| 227k 2602k|   0     0 |1510775175
  1   4  90   0   5   0| 234k 2658k|   0     0 |1510775176
  2   5  86   3   4   0| 230k 2599k|   0    12k|1510775177
  2   4  90   0   4   0| 231k 2630k|   0     0 |1510775178
  2   4  90   0   4   0| 230k 2595k|   0     0 |1510775179
  2   5  89   0   4   0| 226k 2559k|   0     0 |1510775180
  2   4  89   0   5   0| 235k 2689k|   0     0 |1510775181
  1   4  91   0   4   0| 231k 2635k|   0     0 |1510775182
  2   5  86   3   4   0| 231k 2637k|   0    12k|1510775183
  2   4  90   0   4   0| 229k 2615k|   0     0 |1510775184
  2   5  87   0   6   0| 237k 2723k|   0     0 |1510775185
  2   4  89   0   5   0| 240k 2786k|   0     0 |1510775186
  2   5  89   0   4   0| 237k 2719k|   0     0 |1510775187
  2   5  86   3   4   0| 236k 2695k|   0    12k|1510775188
  1   4  90   0   5   0| 228k 2628k|   0     0 |1510775189
  2   4  90   0   4   0| 229k 2587k|   0  8192B|1510775190
  2   4  90   0   4   0| 218k 2463k|   0     0 |1510775191
  2   5  89   0   4   0| 224k 2484k|   0     0 |1510775192
  1   4  91   0   4   0| 226k 2535k|   0     0 |1510775193
  2   4  86   4   4   0| 225k 2537k|   0    28k|1510775194
  2   5  88   0   5   0| 229k 2617k|   0  8192B|1510775195
  2   4  90   0   4   0| 224k 2534k|   0     0 |1510775196
  1   4  91   0   4   0| 222k 2498k|   0     0 |1510775197
  2   4  90   0   4   0| 226k 2562k|   0     0 |1510775198
  2   5  87   2   4   0| 226k 2552k|   0    20k|1510775199
  1   4  91   0   4   0| 227k 2570k|   0    36k|1510775200
  2   5  88   0   5   0| 229k 2611k|   0     0 |1510775201
  2   4  90   0   4   0| 234k 2664k|   0     0 |1510775202
  2   4  89   0   5   0| 229k 2604k|   0     0 |1510775203
  1   5  90   0   4   0| 227k 2556k|   0     0 |1510775204
  2   4  88   2   4   0| 234k 2666k|   0    12k|1510775205
  2   4  89   0   5   0| 223k 2525k|   0     0 |1510775206
  2   5  89   0   4   0| 225k 2557k|   0     0 |1510775207
  2   5  89   0   4   0| 235k 2657k|   0     0 |1510775208
  1   3  92   0   4   0| 188k 2083k|   0     0 |1510775209
  2   4  87   3   4   0| 228k 2563k|   0    12k|1510775210
  1   5  89   0   5   0| 226k 2601k|   0     0 |1510775211
  2   4  90   0   4   0| 223k 2510k|   0     0 |1510775212
  2   4  90   0   4   0| 229k 2592k|   0     0 |1510775213
  2   4  90   0   4   0| 225k 2550k|   0     0 |1510775214
  1   4  90   0   5   0| 226k 2574k|   0     0 |1510775215
  2   5  87   2   4   0| 233k 2636k|   0    12k|1510775216
  2   5  89   0   4   0| 234k 2676k|   0     0 |1510775217
  2   4  89   0   5   0| 227k 2579k|   0     0 |1510775218
  2   4  90   0   4   0| 230k 2621k|   0     0 |1510775219
  1   5  89   0   5   0| 220k 2463k|   0     0 |1510775220
  2   4  88   2   4   0| 231k 2649k|   0    12k|1510775221
  2   4  90   0   4   0| 227k 2562k|   0     0 |1510775222
  2   4  90   0   4   0| 226k 2595k|   0     0 |1510775223
  1   5  90   0   4   0| 233k 2666k|   0     0 |1510775224
  2   4  90   0   4   0| 229k 2602k|   0     0 |1510775225
  2   4  90   0   4   0| 221k 2483k|   0     0 |1510775226
  1   4  88   2   5   0| 235k 2685k|   0    12k|1510775227
  2   4  90   0   4   0| 231k 2649k|   0     0 |1510775228
  2   5  89   0   4   0| 229k 2611k|   0     0 |1510775229
  2   4  89   0   5   0| 231k 2639k|   0  8192B|1510775230
  1   4  90   0   5   0| 231k 2611k|   0     0 |1510775231
  2   5  87   2   4   0| 229k 2626k|   0    20k|1510775232
  2   4  89   0   5   0| 230k 2624k|   0     0 |1510775233
  2   5  89   0   4   0| 228k 2572k|   0     0 |1510775234
  2   4  90   0   4   0| 229k 2585k|   0     0 |1510775235
  2   5  88   0   5   0| 229k 2592k|   0     0 |1510775236
  2   5  87   2   4   0| 227k 2545k|   0    12k|1510775237
  1   4  91   0   4   0| 234k 2643k|   0     0 |1510775238
  2   5  88   0   5   0| 230k 2602k|   0     0 |1510775239
  2   4  89   0   5   0| 226k 2566k|   0  8192B|1510775240
  2   5  88   0   5   0| 232k 2637k|   0     0 |1510775241
  2   4  88   2   4   0| 231k 2630k|   0    12k|1510775242
  2   5  88   0   5   0| 228k 2590k|   0     0 |1510775243
  1   4  90   0   5   0| 221k 2500k|   0     0 |1510775244
  2   5  89   0   4   0| 230k 2590k|   0     0 |1510775245
  1   1  97   0   1   0|  53k  447k|   0     0 |1510775246
  0   0 100   0   0   0|   0     0 |   0     0 |1510775247
  0   1  97   2   0   0|   0     0 |   0    12k|1510775248
  0   0 100   0   0   0|   0     0 |   0     0 |1510775249
  0   0  99   0   1   0|4224B 2112B|   0     0 |1510775250
  0   1  99   0   0   0| 142B   54B|   0     0 |1510775251
