Throughput,Latency
851,4.7
820,4.87
834,4.78
815,4.9
827,4.81
806,4.96
843,4.74
788,5.07
819,4.86
812,4.92
824,4.84
829,4.81
788,5.08
842,4.74
814,4.9
844,4.72
850,4.71
826,4.82
836,4.79
819,4.88
824,4.83
837,4.77
826,4.83
812,4.93
799,4.99
849,4.7
827,4.83
860,4.64
828,4.8
827,4.76
817,4.97
790,5.03
834,4.78
800,5.0
829,4.82
826,4.84
837,4.76
850,4.71
795,5.01
804,4.96
834,4.78
829,4.81
849,4.71
828,4.82
848,4.7
853,4.7
865,4.57
829,4.85
836,4.77
834,4.78
858,4.68
832,4.79
847,4.73
827,4.81
831,4.81
857,4.65
847,4.72
915,4.36
915,4.37
846,4.71
821,4.86
814,4.91
796,5.0
826,4.84
816,4.88
830,4.81
853,4.69
823,4.83
824,4.85
820,4.87
835,4.78
821,4.86
845,4.73
843,4.72
857,4.67
820,4.87
788,5.05
850,4.71
837,4.75
788,5.07
