PING MIDDLEWARE 1
mw1 > client1
PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=0.434 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.626 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=0.585 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=1.31 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.704 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=0.537 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.675 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.547 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=1.67 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=0.600 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.477 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=0.600 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=0.568 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=1.21 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=1.09 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=0.504 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=0.491 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=1.20 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=0.693 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.449 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=0.494 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=0.569 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=1.35 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=1.29 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=0.538 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.451 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=0.482 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=1.24 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=1.10 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.681 ms
mw1 > client2
PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=2.04 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=2.32 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=1.83 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=1.94 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=2.49 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=1.86 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=1.65 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=3.25 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=2.00 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.97 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=1.86 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=2.33 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=1.99 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=1.64 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=2.10 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=1.59 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=1.56 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=2.00 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=3.47 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=2.86 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=1.71 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=2.10 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.70 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=3.08 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=2.37 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=1.95 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=2.42 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=2.48 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=2.13 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=2.06 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=1.94 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=2.59 ms
mw1 > client3
PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=1.54 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=1.78 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=1.86 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=1.78 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=1.78 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=2.20 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=1.65 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=1.72 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=1.94 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=1.60 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=1.72 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=1.97 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=1.70 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=2.05 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=2.48 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=2.09 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=1.74 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=2.07 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=1.83 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=1.64 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=1.82 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=1.78 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=1.99 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=1.64 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=1.63 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=1.63 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=1.59 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=1.64 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=1.60 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=1.77 ms
mw1 > server1
