Throughput,Latency
10053,2.38
11355,2.11
11514,2.1
9369,2.55
10367,2.3
7605,3.15
10665,2.25
10757,2.23
10311,2.34
9641,2.47
10759,2.23
10358,2.31
10140,2.36
10013,2.4
9603,2.49
9582,2.5
9619,2.49
9949,2.41
9174,2.63
10486,2.28
10772,2.21
11138,2.17
10613,2.26
11348,2.11
10229,2.32
10705,2.26
11114,2.14
10682,2.24
10119,2.37
9228,2.59
9418,2.54
7295,3.3
9858,2.43
9735,2.44
9305,2.57
9626,2.5
9622,2.47
9707,2.48
9791,2.43
10715,2.23
9947,2.41
10202,2.35
9846,2.44
10284,2.33
11092,2.16
10642,2.24
10761,2.24
9464,2.51
9427,2.54
9669,2.49
10569,2.25
11338,2.11
11363,2.12
9282,2.58
11235,2.12
11288,2.12
7520,3.21
8342,2.85
8701,2.75
9669,2.49
9300,2.55
10955,2.19
10121,2.38
10911,2.18
9658,2.48
10129,2.36
9624,2.5
8880,2.67
8798,2.72
10018,2.39
11706,2.05
7266,3.3
11081,2.17
10046,2.38
9666,2.48
9820,2.45
9956,2.39
11092,2.18
9907,2.42
9934,2.41
