Throughput,Latency
10576,2.26
9918,2.41
10453,2.3
9680,2.45
10747,2.23
9882,2.44
8842,2.3
10893,2.58
9692,2.45
10109,2.38
10409,2.28
10370,2.31
10446,2.29
11294,2.12
10852,2.22
10187,2.33
10112,2.38
9610,2.47
9535,2.51
7318,3.27
10102,2.37
10112,2.37
9879,2.42
9937,2.41
9555,2.5
9613,2.5
9405,2.53
10348,2.31
9435,2.54
9768,2.45
8767,2.73
9530,2.51
9867,2.44
9420,2.53
9646,2.48
9945,2.4
10326,2.34
7690,3.09
9414,2.54
9846,2.43
8935,2.68
10144,2.38
10181,2.34
9706,2.47
9435,2.54
9678,2.49
9391,2.53
9527,2.51
10306,2.34
9683,2.47
10577,2.25
9974,2.41
9174,2.6
10810,2.21
10454,2.29
9591,2.5
10179,2.35
9004,2.64
8932,2.7
10956,2.18
10325,2.32
9896,2.43
10376,2.31
10594,2.26
10566,2.26
10707,2.25
11199,2.14
9386,2.56
10980,2.18
10643,2.25
10940,2.18
11982,2.01
11511,2.09
10488,2.29
11423,2.09
10778,2.23
10744,2.23
10251,2.34
10635,2.25
9431,2.54
