Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,6420.504166666667,117.90734600515981,4.978666666666666,0.09121617464046078
2,5947.658333333334,162.4027225194499,5.377916666666666,0.19185679733437408
Total,12368.1625,151.30681321718933,5.1782916666666665,0.24990185617051133
