[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   2   1   0|   0     0 |  88k   27M|1510859200
  5   7  87   0   1   0|1447k  110k|   0     0 |1510859201
  2   2  95   0   2   0|1785k  133k|   0     0 |1510859202
  2   2  94   0   1   0|1980k  148k|   0     0 |1510859203
  2   3  94   0   2   0|1983k  148k|   0     0 |1510859204
  2   3  92   1   1   0|2017k  151k|   0    72k|1510859205
  2   3  94   0   2   0|1870k  140k|   0     0 |1510859206
  2   3  94   0   2   0|1859k  139k|   0     0 |1510859207
  2   3  94   0   2   0|1912k  143k|   0     0 |1510859208
  2   3  94   0   2   0|1903k  142k|   0     0 |1510859209
  2   2  93   1   2   0|1864k  139k|   0    20k|1510859210
  2   3  94   0   2   0|1900k  142k|   0     0 |1510859211
  2   3  95   0   1   0|1821k  136k|   0     0 |1510859212
  2   2  94   0   1   0|1935k  144k|   0     0 |1510859213
  2   3  94   0   2   0|1786k  134k|   0     0 |1510859214
  2   3  93   2   2   0|1936k  144k|   0    12k|1510859215
  2   2  94   0   1   0|1898k  142k|   0     0 |1510859216
  2   3  94   0   2   0|1863k  140k|   0     0 |1510859217
  2   3  94   0   2   0|1906k  142k|   0     0 |1510859218
  2   3  94   0   1   0|1891k  141k|   0     0 |1510859219
  2   2  94   1   2   0|1717k  128k|   0    12k|1510859220
  2   3  94   0   2   0|1868k  139k|   0     0 |1510859221
  2   2  94   0   2   0|1821k  136k|   0     0 |1510859222
  2   2  94   0   1   0|1809k  135k|   0     0 |1510859223
  2   2  94   0   1   0|1956k  146k|   0     0 |1510859224
  2   3  93   2   2   0|1935k  144k|   0    40k|1510859225
  2   3  94   0   2   0|1962k  146k|   0     0 |1510859226
  2   2  94   0   2   0|1943k  145k|   0     0 |1510859227
  2   3  94   0   2   0|2022k  151k|   0     0 |1510859228
  2   2  94   0   1   0|1901k  142k|   0     0 |1510859229
  2   3  93   1   2   0|1891k  141k|   0    12k|1510859230
  2   3  94   0   2   0|2006k  150k|   0     0 |1510859231
  2   3  94   0   2   0|1982k  148k|   0     0 |1510859232
  2   2  94   0   1   0|1987k  148k|   0     0 |1510859233
  2   3  94   0   2   0|2029k  151k|   0     0 |1510859234
  2   2  93   1   1   0|1959k  146k|   0    40k|1510859235
  2   3  94   0   2   0|1992k  149k|   0     0 |1510859236
  2   3  94   0   2   0|1957k  146k|   0     0 |1510859237
  2   3  94   0   2   0|2106k  157k|   0     0 |1510859238
  2   2  95   0   1   0|1969k  147k|   0     0 |1510859239
  2   3  93   1   2   0|2011k  150k|   0    32k|1510859240
  2   3  94   0   2   0|1993k  149k|   0     0 |1510859241
  2   2  93   0   2   0|1928k  145k|   0     0 |1510859242
  2   3  94   0   2   0|2017k  151k|   0     0 |1510859243
  2   3  94   0   1   0|1989k  148k|   0     0 |1510859244
  2   2  93   2   2   0|1950k  146k|   0    12k|1510859245
  2   2  94   0   1   0|1976k  147k|   0     0 |1510859246
  2   3  94   0   2   0|1976k  148k|   0     0 |1510859247
  2   3  94   0   2   0|1926k  144k|   0     0 |1510859248
  2   2  95   0   1   0|1669k  125k|   0     0 |1510859249
  2   3  93   1   2   0|1866k  139k|   0    12k|1510859250
  2   3  94   0   2   0|1880k  140k|   0     0 |1510859251
  2   2  94   0   2   0|1999k  149k|   0     0 |1510859252
  2   2  94   0   1   0|1893k  141k|   0     0 |1510859253
  2   3  94   0   2   0|2001k  149k|   0     0 |1510859254
  2   3  93   1   2   0|1966k  146k|   0    12k|1510859255
  2   3  94   0   2   0|1957k  146k|   0     0 |1510859256
  2   3  94   0   2   0|2025k  151k|   0     0 |1510859257
  2   3  94   0   2   0|1948k  145k|   0     0 |1510859258
  2   2  94   0   2   0|1976k  147k|   0     0 |1510859259
  2   3  93   2   2   0|1967k  147k|   0    12k|1510859260
  2   2  95   0   2   0|1854k  138k|   0     0 |1510859261
  2   3  95   0   1   0|1957k  146k|   0     0 |1510859262
  2   3  94   0   2   0|1895k  141k|   0     0 |1510859263
  2   2  95   0   1   0|1874k  140k|   0     0 |1510859264
  2   3  93   1   2   0|2013k  150k|   0    28k|1510859265
  2   3  94   0   2   0|1929k  144k|   0     0 |1510859266
  2   3  94   0   2   0|2023k  152k|   0     0 |1510859267
  2   3  94   0   2   0|2025k  151k|   0     0 |1510859268
  2   2  94   0   1   0|1871k  140k|   0     0 |1510859269
  2   3  93   2   2   0|2027k  151k|   0    36k|1510859270
  2   3  94   0   2   0|2092k  156k|   0     0 |1510859271
  2   2  95   0   1   0|1948k  146k|   0     0 |1510859272
  2   3  93   0   2   0|2013k  150k|   0     0 |1510859273
  2   3  94   0   1   0|1953k  146k|   0     0 |1510859274
  2   3  93   1   2   0|1948k  145k|   0    12k|1510859275
  2   2  95   0   2   0|1834k  137k|   0     0 |1510859276
  2   2  95   0   2   0|1816k  136k|   0     0 |1510859277
  2   3  95   0   1   0|1834k  137k|   0     0 |1510859278
  2   2  95   0   1   0|1800k  134k|   0     0 |1510859279
  2   3  94   1   2   0|1871k  140k|   0    12k|1510859280
  3   3  94   0   2   0|1837k  137k|   0     0 |1510859281
  2   3  94   0   2   0|1818k  135k|   0     0 |1510859282
  2   2  94   0   1   0|1876k  140k|   0     0 |1510859283
  2   3  94   0   2   0|1816k  135k|   0     0 |1510859284
  2   3  93   2   2   0|1803k  135k|   0    12k|1510859285
  3   3  93   0   2   0|2051k  153k|   0     0 |1510859286
  2   3  94   0   2   0|1968k  147k|   0     0 |1510859287
  2   3  93   0   2   0|1898k  142k|   0     0 |1510859288
  2   2  94   0   1   0|1904k  142k|   0     0 |1510859289
  2   3  94   0   2   0|1796k  134k|   0     0 |1510859290
