Throughput,Latency
6966,3.72
6740,3.86
6612,3.91
7230,3.6
6652,3.88
6857,3.81
6722,3.86
6787,3.8
7023,3.73
6983,3.72
7185,3.61
6184,4.15
6770,3.87
7253,3.58
6573,3.95
6501,3.99
6586,3.95
6303,4.12
7006,3.69
6803,3.83
6987,3.69
6410,4.08
6356,4.09
6485,4.0
6656,3.91
6441,4.03
6822,3.81
7032,3.69
6175,4.21
6388,4.06
7075,3.67
6689,3.88
6710,3.85
6560,3.98
6615,3.91
6636,3.92
6685,3.89
6940,3.75
6937,3.72
6899,3.76
7391,3.53
6607,3.93
6898,3.76
6934,3.74
6882,3.79
7090,3.65
7316,3.56
7053,3.68
7078,3.67
7583,3.43
6707,3.86
6715,3.84
6552,3.99
6731,3.86
7041,3.69
7046,3.68
7020,3.7
7241,3.59
6990,3.71
7276,3.57
7037,3.68
7171,3.63
6622,3.92
6460,4.0
6527,4.0
7429,3.49
7199,3.57
6584,3.97
6613,3.95
6985,3.72
7246,3.58
6662,3.9
7079,3.67
7035,3.69
6554,3.95
6611,3.9
7177,3.66
6632,3.92
6583,3.93
6701,3.89
