Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,6053.7375,217.945455013,20.80679825,0.823545627846,0.0,0.0,6053.7375,0.0,6053.7375,0.095975,0.010905781767,15.604043875,0.64024710558,5.16188225,0.188450499628
1,2,7101.825,311.835958783,18.189067875,0.876555481632,0.0,0.0,7101.825,0.0,7101.825,0.0988875,0.0102450899014,13.75283125,0.658024978133,4.40693675,0.220310057332
1,Total,13155.5625,382.979519687,19.4979330625,0.623319320615,0.0,0.0,13155.5625,0.0,13155.5625,0.09743125,0.00801175708458,14.6784375625,0.48103576909,4.7844095,0.146495175789
2,1,5986.9,291.763845896,20.99692875,1.18311355087,0.0,0.0,5986.9,0.0,5986.9,0.097,0.00909861583575,15.726067,0.917233845451,5.225819125,0.268207890374
2,2,7264.3125,319.625239167,17.79858525,0.835164497894,0.0,0.0,7264.3125,0.0,7264.3125,0.099975,0.0100668336254,13.45074925,0.632860667043,4.3197205,0.205465424286
2,Total,13251.2125,395.367468673,19.397757,0.713225468187,0.0,0.0,13251.2125,0.0,13251.2125,0.0984875,0.00716928001611,14.588408125,0.560106525253,4.7727698125,0.156534067185
3,1,6132.375,228.251769441,20.405410875,0.857794580128,0.0,0.0,6132.375,0.0,6132.375,0.0938375,0.0143266095259,15.264367,0.667069974109,5.09005775,0.199514117745
3,2,6987.05,260.97872749,18.43104825,0.736353565569,0.0,0.0,6987.05,0.0,6987.05,0.10045,0.00919397160775,13.911040375,0.56011976132,4.48537725,0.177429024176
3,Total,13119.425,313.725380798,19.4182295625,0.546785342291,0.0,0.0,13119.425,0.0,13119.425,0.09714375,0.00906104254976,14.5877036875,0.430014201308,4.7877175,0.120784014445
Total,Total,13175.4,199.141790195,19.4379732083,0.34177879939,0.0,0.0,13175.4,0.0,13175.4,0.0976875,0.00445972561958,14.618183125,0.265542462524,4.78163227083,0.0786962833406
