[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   1   1   0|   0     0 |  13k 4494k|1510496851
  3   4  92   0   2   0| 319k 4839k|   0     0 |1510496852
  3   4  90   0   2   0| 374k 5680k|   0     0 |1510496853
  4   5  89   2   2   0| 399k 6053k|   0    48k|1510496854
  4   5  90   0   2   0| 398k 6033k|   0     0 |1510496855
  4   5  90   0   2   0| 395k 5979k|   0     0 |1510496856
  4   5  90   0   3   0| 419k 6357k|   0     0 |1510496857
  4   5  90   0   2   0| 405k 6138k|   0     0 |1510496858
  4   4  90   1   2   0| 403k 6112k|   0    16k|1510496859
  4   5  89   0   2   0| 415k 6286k|   0     0 |1510496860
  4   4  91   0   2   0| 392k 5940k|   0     0 |1510496861
  4   5  90   0   2   0| 400k 6072k|   0     0 |1510496862
  3   4  90   0   2   0| 405k 6137k|   0     0 |1510496863
  4   4  87   2   2   0| 405k 6123k|   0    16k|1510496864
  4   4  90   0   2   0| 414k 6286k|   0     0 |1510496865
  4   5  90   0   2   0| 414k 6297k|   0     0 |1510496866
  4   5  90   0   2   0| 412k 6255k|   0     0 |1510496867
  3   3  91   0   2   0| 375k 5684k|   0     0 |1510496868
  4   5  90   0   2   0| 412k 6239k|   0     0 |1510496869
  4   5  88   1   3   0| 417k 6318k|   0    16k|1510496870
  4   5  90   0   2   0| 411k 6254k|   0     0 |1510496871
  4   5  89   0   3   0| 418k 6338k|   0     0 |1510496872
  4   5  90   0   2   0| 399k 6043k|   0     0 |1510496873
  4   5  90   0   2   0| 399k 6047k|   0  4096B|1510496874
  4   4  90   1   2   0| 397k 6015k|   0    12k|1510496875
  4   5  89   1   2   0| 413k 6249k|   0  4096B|1510496876
  3   4  90   0   2   0| 409k 6221k|   0     0 |1510496877
  4   4  91   0   2   0| 403k 6112k|   0     0 |1510496878
  3   4  90   0   2   0| 402k 6102k|   0     0 |1510496879
  4   5  90   0   2   0| 407k 6169k|   0     0 |1510496880
  4   5  88   1   3   0| 400k 6066k|   0    16k|1510496881
  4   5  90   0   2   0| 404k 6134k|   0     0 |1510496882
  4   5  90   0   2   0| 404k 6123k|   0     0 |1510496883
  3   4  90   0   2   0| 401k 6078k|   0    28k|1510496884
  4   4  90   0   2   0| 409k 6198k|   0     0 |1510496885
  3   4  90   0   2   0| 400k 6056k|   0     0 |1510496886
  4   5  87   3   2   0| 419k 6363k|   0    24k|1510496887
  4   5  90   0   3   0| 424k 6440k|   0     0 |1510496888
  4   5  90   0   2   0| 414k 6282k|   0     0 |1510496889
  4   5  89   0   2   0| 415k 6287k|   0     0 |1510496890
  4   4  91   0   2   0| 412k 6242k|   0     0 |1510496891
  3   4  88   2   2   0| 402k 6092k|   0    16k|1510496892
  4   5  91   0   2   0| 384k 5829k|   0     0 |1510496893
  3   4  91   0   2   0| 392k 5939k|   0     0 |1510496894
  4   5  90   0   2   0| 414k 6274k|   0     0 |1510496895
  4   4  89   0   2   0| 416k 6321k|   0     0 |1510496896
  4   5  90   0   2   0| 414k 6274k|   0     0 |1510496897
  4   5  89   1   2   0| 409k 6203k|   0    16k|1510496898
  4   4  90   0   2   0| 399k 6056k|   0     0 |1510496899
