Throughput,Latency
3707,5.39
3493,5.72
3667,5.45
3755,5.31
3776,5.29
3675,5.43
3625,5.5
3762,5.32
3707,5.39
3598,5.56
3676,5.43
3684,5.42
3590,5.56
3716,5.37
3626,5.5
3336,5.99
3642,5.48
3638,5.5
3696,5.4
3546,5.63
3661,5.46
3687,5.42
3573,5.59
3651,5.47
3609,5.53
3589,5.56
3675,5.44
3592,5.56
3633,5.49
3548,5.63
3699,5.39
3595,5.56
3732,5.36
3723,5.37
3663,5.45
3710,5.39
3730,5.35
3812,5.24
3613,5.52
3638,5.49
3621,5.51
3658,5.46
3705,5.39
3660,5.46
3665,5.45
3633,5.49
3604,5.55
3616,5.52
3691,5.4
3768,5.3
3841,5.2
3517,5.68
3477,5.74
3595,5.56
3545,5.63
3558,5.62
3849,5.19
3610,5.54
3581,5.56
3648,5.47
3650,5.49
3596,5.55
3629,5.5
3665,5.45
3626,5.5
3615,5.53
3689,5.41
3733,5.35
3748,5.33
3654,5.46
3649,5.47
3792,5.27
3690,5.41
3596,5.55
3687,5.42
3692,5.41
3633,5.49
3641,5.49
3650,5.47
3509,5.69
