Throughput,Latency
3590,5.56
3589,5.57
3658,5.46
3524,5.67
3766,5.31
3719,5.37
3780,5.28
3703,5.39
3659,5.46
3805,5.25
3786,5.27
3755,5.32
3693,5.41
3783,5.28
3592,5.56
3492,5.72
3735,5.35
3675,5.44
3690,5.4
3690,5.41
3552,5.63
3624,5.5
3498,5.72
3724,5.36
3539,5.64
3661,5.46
3691,5.41
3724,5.37
3780,5.28
3658,5.46
3709,5.38
3658,5.47
3611,5.52
3533,5.65
3653,5.47
3612,5.53
3716,5.37
3660,5.45
3715,5.37
3727,5.37
3688,5.41
3669,5.44
3533,5.65
3602,5.55
3607,5.54
3602,5.54
3659,5.46
3783,5.28
3477,5.74
3554,5.62
3616,5.53
3617,5.51
3662,5.45
3700,5.4
3602,5.55
3601,5.55
3647,5.47
3517,5.68
3585,5.58
3637,5.49
3704,5.39
3624,5.52
3643,5.48
3777,5.29
3656,5.46
3715,5.38
3683,5.4
3662,5.47
3679,5.43
3706,5.39
3685,5.41
3710,5.4
3691,5.42
3710,5.38
3674,5.44
3722,5.37
3735,5.35
3707,5.39
3875,5.15
3752,5.32
