[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  94   1   1   0|   0     0 |  32k   10M|1510413828
  1   2  95   0   1   0|3095k  231k|   0     0 |1510413829
  1   2  97   0   1   0|2262k  169k|   0     0 |1510413830
  1   2  97   0   1   0|2276k  170k|   0     0 |1510413831
  1   1  94   4   1   0|2260k  169k|   0    32k|1510413832
  1   2  92   4   0   0|2263k  169k|   0  8192B|1510413833
  1   2  97   0   1   0|2342k  175k|   0     0 |1510413834
  1   1  97   0   1   0|2316k  173k|   0     0 |1510413835
  1   2  97   0   1   0|2283k  170k|   0     0 |1510413836
  1   1  96   1   1   0|2263k  169k|   0    12k|1510413837
  1   2  97   0   1   0|2262k  169k|   0    28k|1510413838
  1   1  97   0   1   0|2303k  172k|   0     0 |1510413839
  1   2  97   0   1   0|2267k  169k|   0     0 |1510413840
  1   2  97   0   1   0|2293k  171k|   0     0 |1510413841
  1   2  96   2   1   0|2264k  169k|   0    20k|1510413842
  1   2  97   0   1   0|2293k  171k|   0     0 |1510413843
  1   2  97   0   1   0|2268k  169k|   0     0 |1510413844
  1   2  97   0   1   0|2310k  173k|   0     0 |1510413845
  1   2  97   0   1   0|2261k  169k|   0     0 |1510413846
  1   2  97   1   1   0|2252k  168k|   0  8192B|1510413847
  1   1  95   1   1   0|2273k  170k|   0  4096B|1510413848
  1   2  97   0   1   0|2297k  171k|   0     0 |1510413849
  1   1  97   0   0   0|2256k  168k|   0     0 |1510413850
  1   2  97   0   1   0|2278k  171k|   0     0 |1510413851
  1   1  97   0   1   0|2252k  168k|   0     0 |1510413852
  1   2  96   2   1   0|2263k  169k|   0    12k|1510413853
  1   2  97   0   1   0|2311k  173k|   0     0 |1510413854
  1   1  97   0   1   0|2265k  169k|   0     0 |1510413855
  1   2  97   0   1   0|2281k  170k|   0     0 |1510413856
  1   2  97   0   1   0|2248k  168k|   0     0 |1510413857
  1   2  96   1   0   0|2284k  170k|   0    20k|1510413858
  1   1  97   0   1   0|2317k  173k|   0     0 |1510413859
  1   2  97   0   1   0|2278k  170k|   0     0 |1510413860
  1   2  97   0   1   0|2250k  168k|   0     0 |1510413861
  1   2  97   0   1   0|2261k  169k|   0     0 |1510413862
  1   1  95   1   1   0|2267k  169k|   0    32k|1510413863
  1   2  97   0   1   0|2283k  170k|   0     0 |1510413864
  1   2  97   0   1   0|2293k  171k|   0     0 |1510413865
  1   2  97   0   1   0|2251k  168k|   0     0 |1510413866
  1   1  97   0   0   0|2257k  168k|   0     0 |1510413867
  1   2  97   0   1   0|2289k  171k|   0     0 |1510413868
  1   1  96   1   1   0|2272k  169k|   0    12k|1510413869
  1   2  97   0   1   0|2262k  169k|   0     0 |1510413870
  1   2  97   0   1   0|2276k  170k|   0     0 |1510413871
  1   1  97   0   0   0|2273k  170k|   0     0 |1510413872
  1   2  97   0   1   0|2264k  169k|   0  8192B|1510413873
  1   1  96   2   1   0|2286k  171k|   0    12k|1510413874
  1   1  97   0   1   0|2263k  169k|   0     0 |1510413875
  1   1  97   0   0   0|2265k  170k|   0     0 |1510413876
  1   2  97   0   1   0|2261k  169k|   0     0 |1510413877
  1   2  97   0   1   0|2282k  170k|   0     0 |1510413878
  1   2  97   0   1   0|2321k  173k|   0     0 |1510413879
  1   1  96   1   1   0|2331k  174k|   0    12k|1510413880
  1   2  97   0   1   0|2276k  170k|   0     0 |1510413881
  1   2  97   0   1   0|2290k  171k|   0     0 |1510413882
  1   2  97   0   1   0|2277k  170k|   0     0 |1510413883
  1   1  97   0   1   0|2326k  174k|   0     0 |1510413884
  1   2  96   1   1   0|2250k  168k|   0    12k|1510413885
  1   1  97   0   1   0|2283k  170k|   0     0 |1510413886
  1   1  97   0   0   0|2273k  170k|   0     0 |1510413887
  1   2  97   0   1   0|2265k  169k|   0     0 |1510413888
  1   2  97   0   1   0|2329k  174k|   0     0 |1510413889
  1   1  95   1   1   0|2281k  170k|   0    12k|1510413890
  1   2  97   0   1   0|2263k  169k|   0     0 |1510413891
  1   2  97   0   1   0|2271k  170k|   0     0 |1510413892
  1   2  97   0   1   0|2279k  170k|   0     0 |1510413893
  1   2  97   0   1   0|2320k  173k|   0     0 |1510413894
  1   2  96   1   1   0|2248k  168k|   0    12k|1510413895
  1   2  97   0   1   0|2294k  171k|   0     0 |1510413896
  1   1  97   0   0   0|2254k  168k|   0     0 |1510413897
  1   2  97   0   1   0|2254k  168k|   0    16k|1510413898
  1   2  97   0   1   0|2275k  170k|   0     0 |1510413899
  1   1  96   1   1   0|2248k  168k|   0    20k|1510413900
  1   2  97   0   1   0|2264k  170k|   0     0 |1510413901
  2   2  97   0   1   0|2293k  171k|   0     0 |1510413902
  1   2  97   0   1   0|2294k  171k|   0     0 |1510413903
  1   1  97   0   1   0|2255k  168k|   0     0 |1510413904
  1   2  96   2   1   0|2248k  168k|   0    12k|1510413905
  1   2  97   0   1   0|2283k  170k|   0     0 |1510413906
  1   2  97   0   1   0|2273k  170k|   0     0 |1510413907
  1   1  97   0   1   0|2239k  167k|   0  8192B|1510413908
  1   2  97   0   1   0|2250k  168k|   0     0 |1510413909
  1   2  96   1   1   0|2283k  170k|   0    12k|1510413910
  1   2  97   0   1   0|2253k  168k|   0     0 |1510413911
  1   1  97   0   1   0|2251k  168k|   0     0 |1510413912
  1   2  97   0   1   0|2310k  172k|   0     0 |1510413913
  1   2  97   0   1   0|2306k  172k|   0     0 |1510413914
  1   1  95   1   1   0|2290k  171k|   0    12k|1510413915
  1   2  97   0   1   0|2263k  169k|   0     0 |1510413916
  1   1  97   0   1   0|2250k  168k|   0     0 |1510413917
  1   2  97   0   1   0|2072k  154k|   0     0 |1510413918
