Throughput,Latency
8326,6.22
9224,5.66
8016,6.49
9197,5.64
8988,5.78
9288,5.6
8947,5.81
8481,6.13
9064,5.73
9088,5.71
8680,5.99
9367,5.56
8398,6.19
8574,6.06
9587,5.41
9425,5.52
9290,5.59
8675,5.98
9456,5.51
9214,5.64
8986,5.78
9180,5.66
9339,5.53
8989,5.82
8470,6.12
9469,5.5
9523,5.46
8878,5.86
8970,5.8
9548,5.44
8896,5.85
9194,5.65
9243,5.62
9693,5.37
9456,5.49
8937,5.83
8560,6.06
9435,5.51
9272,5.59
9275,5.61
8912,5.84
8548,6.08
8443,6.13
9205,5.67
8854,5.86
8261,6.27
8890,5.88
8639,6.02
8295,6.24
9006,5.8
8291,6.24
8463,6.18
8933,5.81
8592,6.02
8213,6.38
8550,6.07
8591,6.05
8399,6.19
8546,6.07
8564,6.07
8734,5.95
8457,6.14
8535,6.08
8366,6.24
8868,5.86
8303,6.26
8585,6.06
9446,5.5
8895,5.84
8687,5.99
9006,5.77
8608,6.01
7855,6.65
7999,6.49
9126,5.7
8531,6.08
8369,6.23
9312,5.57
9692,5.35
8587,6.03
