MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,2943.25,89.15040649979953,3.1330105416666667,0.10608282200625119,0.51466475,0.041342871301696255,0.8791666666666667,2.3047121398169894,2.5971835416666664,0.07510202558120474
Total,2943.25,89.15040649979953,3.1330105416666667,0.10608282200625119,0.51466475,0.041342871301696255,0.8791666666666667,2.3047121398169894,2.5971835416666664,0.07510202558120474
