Throughput,Latency
812,4.92
880,4.53
863,4.63
861,4.64
892,4.47
851,4.7
865,4.62
815,4.83
808,5.0
865,4.61
838,4.77
827,4.81
817,4.89
896,4.47
872,4.56
865,4.63
876,4.55
835,4.8
874,4.57
856,4.66
861,4.64
885,4.52
860,4.64
878,4.55
892,4.48
904,4.42
906,4.4
867,4.61
892,4.47
883,4.53
884,4.51
880,4.55
832,4.8
899,4.44
922,4.33
915,4.36
852,4.69
889,4.5
892,4.43
910,4.42
893,4.48
878,4.53
886,4.51
865,4.62
901,4.43
920,4.34
883,4.52
905,4.42
868,4.6
866,4.61
889,4.49
876,4.57
849,4.7
878,4.55
877,4.54
904,4.41
885,4.52
902,4.43
890,4.49
877,4.55
903,4.42
895,4.46
897,4.46
896,4.45
909,4.4
890,4.49
864,4.61
889,4.5
881,4.53
867,4.6
872,4.58
893,4.47
885,4.52
905,4.41
886,4.5
886,4.51
893,4.48
892,4.49
888,4.49
892,4.47
