[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  87   0   3   0|   0     0 |  20k   23M|1510773936
 19  23  50   0   8   0|3125k 7933k|   0     0 |1510773937
 25  19  49   0   7   0|9636k   24M|   0     0 |1510773938
 13  15  63   0   9   0|8992k   22M|   0   232k|1510773939
 14  13  64   0   8   0|9657k   24M|   0     0 |1510773940
 12  11  69   0   7   0|  10M   26M|   0     0 |1510773941
 11  15  63   0  11   0|8813k   22M|   0    80k|1510773942
 10  12  69   0   9   0|9821k   25M|   0     0 |1510773943
  8  16  66   0  10   0|4736k   12M|   0     0 |1510773944
 11  13  69   0   7   0|  11M   28M|   0     0 |1510773945
 10  10  71   0   9   0|9768k   24M|   0  4096B|1510773946
 10  11  71   0   8   0|  10M   25M|   0     0 |1510773947
 10  12  67   0  10   0|  11M   27M|   0     0 |1510773948
 12  12  68   0   8   0|9905k   25M|   0     0 |1510773949
 10  11  69   0   9   0|  10M   27M|   0    16k|1510773950
  9  11  71   0   8   0|  11M   29M|   0     0 |1510773951
 11  11  71   0   7   0|  11M   27M|   0     0 |1510773952
 11  11  70   0   8   0|  11M   27M|   0   252k|1510773953
 10  11  71   0   8   0|  10M   25M|   0     0 |1510773954
 10  11  72   0   7   0|  11M   28M|   0     0 |1510773955
 11  12  69   0   8   0|  11M   28M|   0     0 |1510773956
 10  11  71   0   7   0|  11M   27M|   0    28k|1510773957
 10  11  70   0   8   0|  11M   28M|   0     0 |1510773958
 10  12  70   0   8   0|  11M   28M|   0     0 |1510773959
 10  11  71   0   8   0|  10M   26M|   0    48k|1510773960
 10  10  69   0  11   0|7634k   19M|   0     0 |1510773961
  9  12  69   0  10   0|9434k   24M|   0     0 |1510773962
  9  11  72   0   8   0|  11M   28M|   0     0 |1510773963
 10  10  71   0   9   0|  10M   25M|   0    16k|1510773964
 10  11  70   0   9   0|  10M   27M|   0     0 |1510773965
 10  12  70   0   9   0|  11M   27M|   0    24k|1510773966
 11  11  70   0   8   0|9763k   24M|   0     0 |1510773967
  9  11  70   0  10   0|9991k   25M|   0     0 |1510773968
 10  12  69   0  10   0|9816k   24M|   0     0 |1510773969
 10  11  68   0  11   0|  10M   26M|   0     0 |1510773970
 10  11  70   0   9   0|  10M   25M|   0    28k|1510773971
  9  16  61   0  14   0|7797k   19M|   0  8192B|1510773972
 10  11  70   0   9   0|  11M   27M|   0     0 |1510773973
  9  14  68   0  10   0|6452k   16M|   0     0 |1510773974
 10  12  69   0  10   0|  10M   25M|   0     0 |1510773975
  9  11  70   0   9   0|  11M   27M|   0     0 |1510773976
 10  12  69   0   9   0|9689k   24M|   0    56k|1510773977
 10  11  72   0   8   0|  11M   27M|   0     0 |1510773978
 11  11  69   0   9   0|9747k   24M|   0     0 |1510773979
 10  11  71   0   9   0|  11M   27M|   0     0 |1510773980
 10  11  70   0   9   0|  10M   26M|   0     0 |1510773981
 10  12  72   1   6   0|  10M   26M|   0    24k|1510773982
 10  11  71   0   8   0|  11M   27M|   0     0 |1510773983
 11  11  70   0   8   0|  11M   28M|   0     0 |1510773984
 10  11  70   0   9   0|  10M   27M|   0     0 |1510773985
 10  12  70   0   8   0|9841k   25M|   0     0 |1510773986
 10  11  69   0  10   0|  11M   28M|   0     0 |1510773987
 10  11  70   0   8   0|  11M   28M|   0    32k|1510773988
 10  11  70   0   9   0|  11M   27M|   0     0 |1510773989
 10  11  71   0   8   0|  11M   28M|   0     0 |1510773990
  9  11  71   0   8   0|  10M   25M|   0     0 |1510773991
 10  12  69   0  10   0|  10M   26M|   0     0 |1510773992
  9  11  72   0   8   0|  11M   28M|   0    36k|1510773993
