Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,4623.654166666666,122.5310872659791,6.921708333333333,0.1718128735822533
2,2075.6458333333335,27.66845671898958,15.409791666666669,0.17790375828126762
3,4433.883333333333,112.01054816835908,7.216958333333334,0.18112479323727074
Total,11133.183333333332,80.21863255979187,9.84948611111111,3.940277397141873
